,,,,,,,,,,,,,,,
,K1,09/13/2016,6.06,5.40,12,NS,1,NS,3.0,,,,,,
,K2,09/13/2016,5.10,5.05,30,NS,1,NS,3.5,,,,,,
,K3,09/13/2016,5.34,5.49,10,NS,2,NS,4.0,,,,,,
,K4,09/13/2016,5.41,5.17,8,NS,1,NS,5.0,,,,,,
,K5,09/13/2016,4.92,4.70,16,NS,1,NS,4.0,,,,,,
,K5A,09/13/2016,4.82,4.93,10,NS,1,NS,3.0,,,,,,
,K6,09/13/2016,7.19,6.33,19,NS,1,NS,2.5,,,,,,
,N6,09/13/2016,5.75,5.01,4,NS,2,NS,4.0,,,,,,
,N7,09/13/2016,4.58,5.95,8,NS,1,NS,3.0,,,,,,
,N8,09/13/2016,5.88,4.98,4,NS,1,NS,3.5,,,,,,
,NC0,09/13/2016,6.04,6.12,1300,160,4,8,2.0,,,,,,
,NC1,09/13/2016,3.69,3.18,460,148,4,8,3.5,,,,,,
,NC2,09/13/2016,3.92,3.72,124,68,8,8,3.5,,,,,,
,NC3,09/13/2016,4.03,3.56,76,32,12,16,4.0,,,,,,
,WC1,09/13/2016,6.05,NS,410,NS,9,NS,NS,,,,,,
,WC2,09/13/2016,1.67,NS,590,NS,22,NS,NS,,,,,,
,WC3,09/13/2016,6.71,NS,10,NS,4,NS,NS,,,,,,
,AC1,09/09/2016,7.13,NS,6727,NS,1900,NS,NS,,,,,,
,AC2,09/09/2016,8.33,NS,4300,NS,900,NS,NS,,,,,,
,BR1,09/09/2016,6.08,NS,747,NS,188,NS,NS,,,,,,
,BR3,09/09/2016,1.43,NS,579,NS,64,NS,NS,,,,,,
,BB2,09/08/2016,6.66,5.97,649,NS,1,NS,2.5,,,,,,
,BB4,09/08/2016,6.76,6.63,250,NS,1,NS,3.0,,,,,,
,F1,09/08/2016,6.58,NS,1800,NS,4,NS,NS,,,,,,
,F5,09/08/2016,6.21,NS,490,NS,2,NS,NS,,,,,,
,GHC,09/08/2016,7.70,4.55,16,NS,1,NS,3.0,,,,,,
,HC1,09/08/2016,0.20,NS,341,NS,10,NS,NS,,,,,,
,HC2,09/08/2016,5.24,NS,14,NS,2,NS,NS,,,,,,
,HC3,09/08/2016,5.96,NS,76,NS,2,NS,NS,,,,,,
,HOB,09/08/2016,6.97,5.58,8,NS,8,NS,3.0,,,,,,
,J1,09/08/2016,6.78,6.43,8,NS,1,NS,3.0,,,,,,
,J10,09/08/2016,6.97,6.81,7,NS,1,NS,3.0,,,,,,
,J11,09/08/2016,8.82,7.26,54,NS,1,NS,2.0,,,,,,
,J12,09/08/2016,8.78,4.77,8,NS,1,NS,2.5,,,,,,
,J14,09/08/2016,7.44,NS,2,NS,2,NS,NS,,,,,,
,J15,09/08/2016,6.90,NS,16,NS,2,NS,NS,,,,,,
,J16,09/08/2016,6.15,6.08,10,NS,2,NS,NS,,,,,,
,J2,09/08/2016,6.58,5.82,14,NS,1,NS,2.5,,,,,,
,J3,09/08/2016,6.07,6.01,4,NS,2,NS,2.5,,,,,,
,J5,09/08/2016,6.94,7.29,52,NS,1,NS,3.0,,,,,,
,J7,09/08/2016,7.63,6.04,112,NS,1,NS,2.0,,,,,,
,J8,09/08/2016,5.82,5.43,56,NS,1,NS,2.0,,,,,,
,J9A,09/08/2016,7.24,6.27,13,NS,1,NS,3.0,,,,,,
,JA1,09/08/2016,7.69,7.85,56,NS,14,NS,3.0,,,,,,
,N16,09/08/2016,6.57,6.27,2,NS,1,NS,3.0,,,,,,
,N9,09/08/2016,6.77,7.02,7,NS,1,NS,3.5,,,,,,
,N9A,09/08/2016,6.71,6.73,5,NS,1,NS,2.5,,,,,,
,PB2,09/08/2016,9.62,9.51,470,NS,1,NS,2.0,,,,,,
,PB3,09/08/2016,7.27,6.97,42,NS,1,NS,3.0,,,,,,
,SP2,09/08/2016,7.10,NS,27,NS,1,NS,2.5,,,,,,
,TB1,09/08/2016,6.23,5.79,30,NS,1,NS,4.0,,,,,,
,TB2,09/08/2016,7.99,6.49,10,NS,1,NS,3.5,,,,,,
,CIC2,09/07/2016,6.76,NS,60000,NS,108,NS,NS,,,,,,
,CIC3,09/07/2016,6.16,5.64,1234,NS,32,NS,2.5,,,,,,
,G2,09/07/2016,5.08,4.74,28,NS,6,NS,4.5,,,,,,
,GB1,09/07/2016,5.62,5.69,20,NS,2,NS,3.5,,,,,,
,GC3,09/07/2016,7.81,7.78,136,60,16,24,NS,,,,,,
,GC4,09/07/2016,7.72,7.69,36,48,20,24,NS,,,,,,
,GC5,09/07/2016,7.65,7.64,52,32,8,12,NS,,,,,,
,GC6,09/07/2016,7.14,6.10,192,176,96,88,NS,,,,,,
,K1,09/07/2016,5.04,5.01,8,NS,2,NS,5.0,,,,,,
,K2,09/07/2016,5.31,5.39,4,NS,1,NS,5.0,,,,,,
,K3,09/07/2016,5.01,4.67,56,NS,1,NS,4.5,,,,,,
,K4,09/07/2016,5.08,5.00,16,NS,1,NS,4.0,,,,,,
,K5,09/07/2016,5.62,4.66,2,NS,1,NS,4.0,,,,,,
,K5A,09/07/2016,4.46,6.00,12,NS,1,NS,4.0,,,,,,
,K6,09/07/2016,6.47,6.52,7,NS,1,NS,3.0,,,,,,
,N6,09/07/2016,4.97,5.00,4,NS,1,NS,4.0,,,,,,
,N7,09/07/2016,4.99,5.35,8,NS,1,NS,3.5,,,,,,
,N8,09/07/2016,4.42,4.09,6,NS,1,NS,3.5,,,,,,
,NC0,09/07/2016,5.25,5.35,2200,2300,2060,1360,3.0,,,,,,
,NC1,09/07/2016,4.12,3.28,152,68,12,12,3.0,,,,,,
,NC2,09/07/2016,4.09,3.28,80,100,8,8,3.5,,,,,,
,NC3,09/07/2016,3.94,3.89,460,550,32,56,4.0,,,,,,
,SP1,09/07/2016,4.83,NS,247,NS,2,NS,NS,,,,,,
,BR5,09/06/2016,9.64,10.37,6,NS,10,NS,2.5,,,,,,
,E10,09/06/2016,5.53,5.03,1,NS,3,NS,3.0,,,,,,
,E11,09/06/2016,5.83,NS,4,NS,1,NS,4.0,,,,,,
,E12,09/06/2016,3.34,NS,12,NS,4,NS,NS,,,,,,
,E13,09/06/2016,5.27,NS,20,NS,1,NS,NS,,,,,,
,E14,09/06/2016,5.22,5.18,2,NS,6,NS,4.0,,,,,,
,E15,09/06/2016,6.18,6.31,96,NS,11,NS,3.0,,,,,,
,E2,09/06/2016,5.12,4.80,39,NS,4,NS,4.5,,,,,,
,E4,09/06/2016,4.90,5.24,20,NS,1,NS,4.0,,,,,,
,E6,09/06/2016,5.21,5.50,10,NS,3,NS,4.0,,,,,,
,E7,09/06/2016,5.65,5.61,6,NS,1,NS,4.5,,,,,,
,E8,09/06/2016,5.56,5.33,5,NS,1,NS,4.0,,,,,,
,FB1,09/06/2016,5.32,5.62,28,NS,1,NS,3.5,,,,,,
,FLC1,09/06/2016,5.23,5.60,60,NS,56,NS,3.0,,,,,,
,FLC2,09/06/2016,5.86,5.66,24,NS,41,NS,3.0,,,,,,
,H3,09/06/2016,5.60,5.83,45,NS,10,NS,2.5,,,,,,
,HR03,09/06/2016,1.99,NS,200,NS,44,NS,NS,,,,,,
,HR1,09/06/2016,2.91,NS,190,NS,28,NS,NS,,,,,,
,HR2,09/06/2016,1.10,NS,964,NS,152,NS,NS,,,,,,
,LN1,09/06/2016,6.00,NS,3,NS,1,NS,2.0,,,,,,
,N1,09/06/2016,5.87,4.97,82,NS,2,NS,2.5,,,,,,
,N3B,09/06/2016,6.19,4.94,36,NS,5,NS,3.0,,,,,,
,N4,09/06/2016,5.75,5.26,55,NS,2,NS,3.0,,,,,,
,N5,09/06/2016,5.53,5.70,38,NS,2,NS,3.5,,,,,,
,NR1,09/06/2016,6.10,5.03,64,NS,3,NS,3.0,,,,,,
,WC1,09/06/2016,4.49,NS,350,NS,49,NS,NS,,,,,,
,WC2,09/06/2016,3.15,NS,200,NS,37,NS,NS,,,,,,
,WC3,09/06/2016,6.71,NS,310,NS,6,NS,NS,,,,,,
,AC1,09/01/2016,3.01,NS,368,NS,72,NS,NS,,,,,,
,AC2,09/01/2016,3.12,NS,3500,NS,280,NS,NS,,,,,,
,BR1,09/01/2016,5.63,NS,5100,NS,360,NS,NS,,,,,,
,BR3,09/01/2016,2.32,NS,64,NS,20,NS,NS,,,,,,
,F1,09/01/2016,4.22,NS,1100,NS,22,NS,NS,,,,,,
,F5,09/01/2016,4.87,NS,9400,NS,6,NS,NS,,,,,,
,HC1,09/01/2016,2.58,2.54,144,NS,40,NS,NS,,,,,,
,HC2,09/01/2016,4.53,3.76,288,NS,20,NS,NS,,,,,,
,HC3,09/01/2016,4.58,NS,96,NS,2,NS,NS,,,,,,
,J14,09/01/2016,3.09,NS,10,NS,20,NS,NS,,,,,,
,J15,09/01/2016,4.52,NS,6,NS,4,NS,NS,,,,,,
,J16,09/01/2016,6.13,NS,4,NS,20,NS,NS,,,,,,
,CIC2,08/31/2016,6.18,NS,60000,NS,230,NS,NS,,,,,,
,CIC3,08/31/2016,8.53,8.35,230,NS,10,NS,3.5,,,,,,
,G2,08/31/2016,7.86,6.50,28,NS,3,NS,4.5,,,,,,
,GB1,08/31/2016,6.70,6.79,58,NS,11,NS,4.0,,,,,,
,GC3,08/31/2016,7.80,7.76,36,40,4,4,NS,,,,,,
,GC4,08/31/2016,7.69,7.68,44,60,8,4,NS,,,,,,
,GC5,08/31/2016,7.67,7.66,88,40,12,10,NS,,,,,,
,GC6,08/31/2016,7.30,7.25,44,52,12,4,NS,,,,,,
,K1,08/31/2016,6.20,5.69,32,NS,1,NS,5.0,,,,,,
,K2,08/31/2016,6.27,6.13,16,NS,1,NS,4.0,,,,,,
,K3,08/31/2016,6.29,5.99,112,NS,1,NS,4.0,,,,,,
,K4,08/31/2016,5.95,5.84,30,NS,1,NS,4.0,,,,,,
,K5,08/31/2016,6.02,5.58,8,NS,1,NS,4.0,,,,,,
,K5A,08/31/2016,5.83,6.06,8,NS,1,NS,4.0,,,,,,
,K6,08/31/2016,8.81,9.10,6,NS,1,NS,2.5,,,,,,
,N6,08/31/2016,6.86,5.71,8,NS,1,NS,5.0,,,,,,
,N7,08/31/2016,5.91,4.12,8,NS,1,NS,4.5,,,,,,
,N8,08/31/2016,6.54,6.44,8,NS,2,NS,4.0,,,,,,
,NC0,08/31/2016,4.90,5.11,92,172,36,36,2.5,,,,,,
,NC1,08/31/2016,4.80,4.36,909,682,240,186,3.0,,,,,,
,NC2,08/31/2016,5.05,4.93,191,112,4,4,3.0,,,,,,
,NC3,08/31/2016,5.16,4.86,152,72,8,4,3.0,,,,,,
,SP1,08/31/2016,8.28,NS,38,NS,6,NS,NS,,,,,,
,BB2,08/30/2016,3.10,NS,290,NS,3,NS,2.0,,,,,,
,BB4,08/30/2016,7.44,7.56,30,NS,1,NS,2.0,,,,,,
,E12,08/30/2016,8.62,NS,4,NS,4,NS,NS,,,,,,
,E13,08/30/2016,4.54,NS,12,NS,2,NS,NS,,,,,,
,GHC,08/30/2016,7.71,4.94,4,NS,1,NS,1.5,,,,,,
,HOB,08/30/2016,6.65,5.65,4,NS,1,NS,2.0,,,,,,
,HR03,08/30/2016,2.96,NS,4200,NS,4,NS,NS,,,,,,
,HR1,08/30/2016,6.27,NS,530,NS,4,NS,NS,,,,,,
,HR2,08/30/2016,1.64,NS,228,NS,40,NS,NS,,,,,,
,J1,08/30/2016,7.27,6.99,17,NS,1,NS,2.0,,,,,,
,J10,08/30/2016,7.54,7.43,7,NS,1,NS,2.0,,,,,,
,J11,08/30/2016,7.66,7.51,26,NS,4,NS,2.5,,,,,,
,J12,08/30/2016,5.80,4.60,4,NS,2,NS,2.0,,,,,,
,J2,08/30/2016,6.97,6.02,6,NS,1,NS,2.0,,,,,,
,J3,08/30/2016,6.72,6.57,14,NS,1,NS,2.0,,,,,,
,J5,08/30/2016,7.13,6.54,22,NS,1,NS,2.0,,,,,,
,J7,08/30/2016,8.92,7.94,4,NS,1,NS,2.0,,,,,,
,J8,08/30/2016,5.85,5.90,12,NS,1,NS,2.0,,,,,,
,J9A,08/30/2016,7.57,7.11,9,NS,1,NS,2.0,,,,,,
,JA1,08/30/2016,9.50,9.13,12,NS,1,NS,2.0,,,,,,
,N9,08/30/2016,6.70,6.73,13,NS,3,NS,2.5,,,,,,
,N9A,08/30/2016,6.82,6.89,8,NS,1,NS,3.0,,,,,,
,PB2,08/30/2016,7.15,7.32,172,NS,3,NS,1.5,,,,,,
,PB3,08/30/2016,7.24,NS,78,NS,1,NS,2.0,,,,,,
,SP2,08/30/2016,6.87,NS,11,NS,1,NS,2.0,,,,,,
,TB1,08/30/2016,3.52,3.29,110,NS,2,NS,3.5,,,,,,
,TB2,08/30/2016,6.04,6.30,10,NS,1,NS,2.0,,,,,,
,WC1,08/30/2016,3.24,NS,280,NS,2,NS,NS,,,,,,
,WC2,08/30/2016,1.42,NS,58,NS,2,NS,NS,,,,,,
,WC3,08/30/2016,5.52,NS,10,NS,1,NS,NS,,,,,,
,BR5,08/29/2016,9.04,NS,20,NS,2,NS,2.5,,,,,,
,E10,08/29/2016,5.72,3.61,11,NS,1,NS,3.0,,,,,,
,E11,08/29/2016,4.88,NS,4,NS,1,NS,4.0,,,,,,
,E14,08/29/2016,5.22,5.08,5,NS,1,NS,4.0,,,,,,
,E15,08/29/2016,6.76,6.88,36,NS,1,NS,2.5,,,,,,
,E2,08/29/2016,4.92,4.98,16,NS,1,NS,4.0,,,,,,
,E4,08/29/2016,4.59,4.38,18,NS,3,NS,3.0,,,,,,
,E6,08/29/2016,5.20,4.72,12,NS,1,NS,4.5,,,,,,
,E7,08/29/2016,4.29,3.56,10,NS,2,NS,4.0,,,,,,
,E8,08/29/2016,4.79,2.70,14,NS,1,NS,3.5,,,,,,
,FB1,08/29/2016,5.22,5.82,52,NS,2,NS,2.0,,,,,,
,FLC1,08/29/2016,6.11,6.19,430,NS,2,NS,2.5,,,,,,
,FLC2,08/29/2016,5.42,5.45,190,NS,4,NS,2.5,,,,,,
,H3,08/29/2016,5.10,5.15,18,NS,2,NS,4.0,,,,,,
,LN1,08/29/2016,8.27,NS,7,NS,1,NS,2.5,,,,,,
,N1,08/29/2016,6.83,5.04,12,NS,1,NS,2.5,,,,,,
,N3B,08/29/2016,6.92,4.88,8,NS,1,NS,3.0,,,,,,
,N4,08/29/2016,6.36,5.09,13,NS,2,NS,3.0,,,,,,
,N5,08/29/2016,5.99,5.29,8,NS,30,NS,3.0,,,,,,
,NR1,08/29/2016,7.15,5.52,9,NS,1,NS,2.5,,,,,,
,AC1,08/25/2016,7.58,NS,NS,NS,NS,NS,NS,,,,,,
,AC2,08/25/2016,8.45,NS,5200,NS,3800,NS,NS,,,,,,
,BR1,08/25/2016,6.15,NS,1454,NS,228,NS,NS,,,,,,
,BR3,08/25/2016,0.24,NS,32,NS,16,NS,NS,,,,,,
,E12,08/25/2016,5.65,NS,28,NS,4,NS,NS,,,,,,
,E13,08/25/2016,4.72,NS,13,NS,1,NS,NS,,,,,,
,HR03,08/25/2016,4.39,NS,664,NS,56,NS,NS,,,,,,
,HR1,08/25/2016,4.69,NS,360,NS,16,NS,NS,,,,,,
,HR2,08/25/2016,1.26,NS,1036,NS,112,NS,NS,,,,,,
,WC1,08/25/2016,4.26,NS,138,NS,38,NS,NS,,,,,,
,WC2,08/25/2016,1.10,NS,310,NS,440,NS,NS,,,,,,
,WC3,08/25/2016,5.09,NS,48,NS,5,NS,NS,,,,,,
,CIC2,08/24/2016,5.54,NS,2100,NS,8,NS,NS,,,,,,
,CIC3,08/24/2016,6.06,6.13,40,NS,1,NS,4.5,,,,,,
,G2,08/24/2016,5.61,5.49,36,NS,6,NS,6.5,,,,,,
,GB1,08/24/2016,6.04,5.69,43,NS,1,NS,5.0,,,,,,
,GC3,08/24/2016,7.33,NS,52,NS,4,NS,NS,,,,,,
,GC4,08/24/2016,7.27,NS,20,NS,100,NS,NS,,,,,,
,GC5,08/24/2016,7.24,7.18,92,132,8,16,NS,,,,,,
,GC6,08/24/2016,6.94,6.30,212,152,152,28,NS,,,,,,
,K1,08/24/2016,5.19,5.24,24,NS,2,NS,4.5,,,,,,
,K2,08/24/2016,5.77,5.06,12,NS,1,NS,4.0,,,,,,
,K3,08/24/2016,5.54,5.43,20,NS,6,NS,4.5,,,,,,
,K4,08/24/2016,4.96,4.71,28,NS,1,NS,4.5,,,,,,
,K5,08/24/2016,5.60,4.37,54,NS,1,NS,2.5,,,,,,
,K5A,08/24/2016,4.94,5.18,16,NS,1,NS,3.0,,,,,,
,K6,08/24/2016,6.60,6.10,50,NS,1,NS,4.0,,,,,,
,N6,08/24/2016,4.75,5.04,156,NS,8,NS,3.0,,,,,,
,N7,08/24/2016,5.01,4.97,12,NS,3,NS,4.5,,,,,,
,N8,08/24/2016,5.44,5.40,60,NS,2,NS,5.0,,,,,,
,NC0,08/24/2016,5.06,5.23,470,380,28,40,2.5,,,,,,
,NC1,08/24/2016,7.08,6.79,1191,2000,16,20,2.0,,,,,,
,NC2,08/24/2016,5.96,5.81,176,124,16,4,2.5,,,,,,
,NC3,08/24/2016,6.05,6.26,132,72,8,4,2.5,,,,,,
,SP1,08/24/2016,5.44,NS,48,NS,2,NS,NS,,,,,,
,BB2,08/23/2016,3.97,3.94,310,NS,1,NS,3.0,,,,,,
,BB4,08/23/2016,3.71,3.43,210,NS,1,NS,3.0,,,,,,
,F1,08/23/2016,5.15,NS,600,NS,6,NS,NS,,,,,,
,F5,08/23/2016,3.81,NS,164,NS,2,NS,NS,,,,,,
,GHC,08/23/2016,4.64,4.57,4,NS,1,NS,3.0,,,,,,
,HC1,08/23/2016,4.07,NS,156,NS,48,NS,NS,,,,,,
,HC2,08/23/2016,3.42,NS,4,NS,2,NS,NS,,,,,,
,HC3,08/23/2016,3.20,NS,184,NS,2,NS,NS,,,,,,
,HOB,08/23/2016,5.75,3.99,16,NS,1,NS,3.5,,,,,,
,J1,08/23/2016,6.16,5.57,14,NS,1,NS,4.0,,,,,,
,J10,08/23/2016,4.73,4.83,6,NS,1,NS,4.0,,,,,,
,J11,08/23/2016,6.58,6.44,68,NS,1,NS,4.5,,,,,,
,J12,08/23/2016,3.68,3.30,24,NS,1,NS,3.0,,,,,,
,J14,08/23/2016,4.27,NS,6,NS,2,NS,NS,,,,,,
,J15,08/23/2016,5.18,NS,6,NS,2,NS,NS,,,,,,
,J16,08/23/2016,5.22,5.07,4,NS,2,NS,NS,,,,,,
,J2,08/23/2016,5.06,5.25,18,NS,1,NS,3.0,,,,,,
,J3,08/23/2016,5.04,4.80,8,NS,2,NS,4.0,,,,,,
,J5,08/23/2016,5.14,4.67,14,NS,1,NS,3.0,,,,,,
,J7,08/23/2016,4.36,4.56,176,NS,1,NS,3.0,,,,,,
,J8,08/23/2016,4.66,4.39,16,NS,1,NS,3.5,,,,,,
,J9A,08/23/2016,4.66,4.51,11,NS,1,NS,4.0,,,,,,
,JA1,08/23/2016,3.79,3.42,72,NS,2,NS,3.0,,,,,,
,N16,08/23/2016,7.15,5.91,6,NS,1,NS,5.5,,,,,,
,N9,08/23/2016,5.88,5.71,8,NS,1,NS,4.0,,,,,,
,N9A,08/23/2016,5.46,5.68,11,NS,1,NS,5.5,,,,,,
,PB2,08/23/2016,10.59,10.15,124,NS,1,NS,1.0,,,,,,
,PB3,08/23/2016,4.58,4.53,18,NS,1,NS,4.5,,,,,,
,SP2,08/23/2016,4.33,NS,19,NS,1,NS,3.0,,,,,,
,TB1,08/23/2016,4.80,5.04,10,NS,17,NS,2.5,,,,,,
,TB2,08/23/2016,5.52,4.78,10,NS,1,NS,3.5,,,,,,
,BR5,08/22/2016,8.08,6.17,320,NS,10,NS,2.5,,,,,,
,E10,08/22/2016,4.22,3.87,20,NS,2,NS,4.0,,,,,,
,E11,08/22/2016,4.29,NS,68,NS,2,NS,2.0,,,,,,
,E14,08/22/2016,3.83,3.83,54,NS,2,NS,3.0,,,,,,
,E15,08/22/2016,5.04,4.96,110,NS,10,NS,2.0,,,,,,
,E2,08/22/2016,3.71,3.82,56,NS,6,NS,3.5,,,,,,
,E4,08/22/2016,4.30,4.16,76,NS,22,NS,3.0,,,,,,
,E6,08/22/2016,4.38,4.40,30,NS,8,NS,3.0,,,,,,
,E7,08/22/2016,4.26,3.29,32,NS,2,NS,3.0,,,,,,
,E8,08/22/2016,3.88,3.16,20,NS,2,NS,3.5,,,,,,
,FB1,08/22/2016,4.93,4.64,44,NS,2,NS,3.0,,,,,,
,FLC1,08/22/2016,3.87,3.80,4300,NS,70,NS,2.5,,,,,,
,FLC2,08/22/2016,4.83,4.81,703,NS,40,NS,2.0,,,,,,
,H3,08/22/2016,4.61,4.63,92,NS,52,NS,2.0,,,,,,
,LN1,08/22/2016,5.62,NS,14,NS,2,NS,2.0,,,,,,
,N1,08/22/2016,4.91,4.19,292,NS,6,NS,2.5,,,,,,
,N3B,08/22/2016,4.86,4.13,172,NS,40,NS,2.5,,,,,,
,N4,08/22/2016,4.20,4.26,144,NS,26,NS,2.0,,,,,,
,N5,08/22/2016,4.26,4.25,84,NS,24,NS,2.5,,,,,,
,NR1,08/22/2016,4.55,4.12,32,NS,110,NS,2.5,,,,,,
,AC1,08/18/2016,5.88,NS,1818,NS,92,NS,NS,,,,,,
,AC2,08/18/2016,5.59,NS,2400,NS,700,NS,NS,,,,,,
,BR1,08/18/2016,5.47,NS,3900,NS,600,NS,NS,,,,,,
,BR3,08/18/2016,1.69,NS,1636,NS,128,NS,NS,,,,,,
,F1,08/18/2016,2.61,NS,1900,NS,14,NS,NS,,,,,,
,F5,08/18/2016,3.60,NS,1940,NS,28,NS,NS,,,,,,
,HC1,08/18/2016,2.54,0.76,560,NS,20,NS,NS,,,,,,
,HC2,08/18/2016,2.19,1.74,16,NS,2,NS,NS,,,,,,
,HC3,08/18/2016,2.45,NS,8,NS,2,NS,NS,,,,,,
,J14,08/18/2016,2.78,NS,6,NS,2,NS,NS,,,,,,
,J15,08/18/2016,NS,NS,NS,NS,NS,NS,NS,,,,,,
,J16,08/18/2016,4.87,5.00,32,NS,4,NS,NS,,,,,,
,CIC2,08/17/2016,3.71,NS,60000,NS,7000,NS,NS,,,,,,
,CIC3,08/17/2016,6.50,7.13,928,NS,2,NS,3.0,,,,,,
,G2,08/17/2016,7.19,6.14,16,NS,6,NS,4.0,,,,,,
,GB1,08/17/2016,5.43,5.19,40,NS,2,NS,5.5,,,,,,
,GC3,08/17/2016,7.58,7.59,20,150,20,10,NS,,,,,,
,GC4,08/17/2016,7.39,7.38,10,590,30,20,NS,,,,,,
,GC5,08/17/2016,7.35,7.25,310,100,10,10,NS,,,,,,
,GC6,08/17/2016,6.76,6.74,70,300,30,40,NS,,,,,,
,K1,08/17/2016,5.63,5.83,16,NS,8,NS,4.5,,,,,,
,K2,08/17/2016,6.03,6.02,8,NS,2,NS,3.5,,,,,,
,K3,08/17/2016,5.90,5.56,3900,NS,44,NS,4.0,,,,,,
,K4,08/17/2016,6.00,5.81,24,NS,4,NS,3.0,,,,,,
,K5,08/17/2016,5.17,4.33,12,NS,2,NS,4.0,,,,,,
,K5A,08/17/2016,4.65,4.70,8,NS,2,NS,4.5,,,,,,
,K6,08/17/2016,6.31,5.25,4,NS,2,NS,5.0,,,,,,
,N6,08/17/2016,5.58,5.30,44,NS,20,NS,4.0,,,,,,
,N7,08/17/2016,5.52,5.32,44,NS,2,NS,3.5,,,,,,
,N8,08/17/2016,5.64,5.43,20,NS,4,NS,4.5,,,,,,
,NC0,08/17/2016,3.50,3.95,1063,2100,150,160,2.5,,,,,,
,NC1,08/17/2016,5.24,4.32,775,560,20,20,2.5,,,,,,
,NC2,08/17/2016,4.49,4.89,80,40,10,10,3.0,,,,,,
,NC3,08/17/2016,5.10,4.45,50,60,20,20,3.0,,,,,,
,SP1,08/17/2016,6.28,NS,NS,NS,NS,NS,NS,,,,,,
,BB2,08/16/2016,8.99,NS,5800,NS,50,NS,1.5,,,,,,
,BB4,08/16/2016,6.97,NS,370,NS,1,NS,1.5,,,,,,
,E12,08/16/2016,6.68,NS,72,NS,4,NS,NS,,,,,,
,E13,08/16/2016,3.59,NS,20,NS,1,NS,NS,,,,,,
,GHC,08/16/2016,5.33,3.16,192,NS,1,NS,2.0,,,,,,
,HOB,08/16/2016,5.30,4.55,231,NS,1,NS,3.0,,,,,,
,HR03,08/16/2016,2.54,NS,7600,NS,104,NS,NS,,,,,,
,HR1,08/16/2016,5.20,NS,2400,NS,100,NS,NS,,,,,,
,HR2,08/16/2016,0.75,NS,5100,NS,240,NS,NS,,,,,,
,J1,08/16/2016,5.85,5.99,670,NS,1,NS,2.0,,,,,,
,J10,08/16/2016,6.09,6.04,12,NS,1,NS,2.0,,,,,,
,J11,08/16/2016,9.72,6.83,23,NS,1,NS,2.0,,,,,,
,J12,08/16/2016,5.79,2.52,190,NS,1,NS,2.5,,,,,,
,J2,08/16/2016,7.02,4.56,12,NS,1,NS,2.0,,,,,,
,J3,08/16/2016,6.21,5.96,50,NS,1,NS,2.0,,,,,,
,J5,08/16/2016,4.62,4.51,30,NS,3,NS,2.0,,,,,,
,J7,08/16/2016,7.64,5.02,510,NS,1,NS,1.0,,,,,,
,J8,08/16/2016,5.21,4.85,16,NS,1,NS,2.0,,,,,,
,J9A,08/16/2016,6.00,4.15,37,NS,1,NS,2.0,,,,,,
,JA1,08/16/2016,8.29,2.30,250,NS,1,NS,1.5,,,,,,
,N16,08/16/2016,7.97,6.73,900,NS,1,NS,4.0,,,,,,
,N9,08/16/2016,6.62,6.04,300,NS,1,NS,5.0,,,,,,
,N9A,08/16/2016,6.01,5.78,23,NS,1,NS,3.0,,,,,,
,PB2,08/16/2016,10.76,NS,52,NS,2,NS,1.5,,,,,,
,PB3,08/16/2016,6.48,NS,26,NS,1,NS,2.0,,,,,,
,SP2,08/16/2016,5.63,NS,35,NS,3,NS,2.0,,,,,,
,TB1,08/16/2016,3.02,NS,955,NS,1,NS,4.0,,,,,,
,TB2,08/16/2016,4.98,NS,160,NS,1,NS,3.5,,,,,,
,WC1,08/16/2016,3.03,NS,4300,NS,45,NS,NS,,,,,,
,WC2,08/16/2016,0.31,NS,4000,NS,410,NS,NS,,,,,,
,WC3,08/16/2016,4.06,NS,38,NS,2,NS,NS,,,,,,
,BR5,08/15/2016,3.00,NS,3400,NS,62,NS,2.0,,,,,,
,E10,08/15/2016,6.86,2.23,52,NS,1,NS,2.0,,,,,,
,E11,08/15/2016,8.95,NS,64,NS,1,NS,2.0,,,,,,
,E14,08/15/2016,3.44,3.51,116,NS,8,NS,4.0,,,,,,
,E15,08/15/2016,9.99,10.10,380,NS,1,NS,2.0,,,,,,
,E2,08/15/2016,5.17,5.07,830,NS,7,NS,4.0,,,,,,
,E4,08/15/2016,3.33,3.84,43,NS,1,NS,3.5,,,,,,
,E6,08/15/2016,3.72,3.76,26,NS,1,NS,4.5,,,,,,
,E7,08/15/2016,3.95,2.68,37,NS,2,NS,4.0,,,,,,
,E8,08/15/2016,5.22,2.32,38,NS,1,NS,2.5,,,,,,
,FB1,08/15/2016,6.14,5.38,611,NS,3,NS,2.0,,,,,,
,FLC1,08/15/2016,14.10,14.99,2000,NS,4,NS,1.0,,,,,,
,FLC2,08/15/2016,4.84,4.59,460,NS,20,NS,3.0,,,,,,
,H3,08/15/2016,4.88,5.21,60,NS,2,NS,4.0,,,,,,
,LN1,08/15/2016,10.32,NS,102,NS,1,NS,2.0,,,,,,
,N1,08/15/2016,6.58,5.09,14,NS,2,NS,2.0,,,,,,
,N3B,08/15/2016,9.54,4.89,52,NS,3,NS,2.0,,,,,,
,N4,08/15/2016,12.68,5.17,25,NS,2,NS,2.0,,,,,,
,N5,08/15/2016,8.12,5.34,25,NS,4,NS,2.5,,,,,,
