,,,,,,,,,,,,,,,,
,H3,10/02/2017,5.90,5.83,10,NS,3,NS,5.0,D,,,,,,
,LN1,10/02/2017,8.60,NS,22,NS,10,NS,3.0,D,,,,,,
,N1,10/02/2017,7.30,5.42,1,NS,1,NS,3.0,D,,,,,,
,N3B,10/02/2017,7.70,5.82,4,NS,1,NS,3.0,D,,,,,,
,N4,10/02/2017,7.36,5.67,21,NS,12,NS,3.0,D,,,,,,
,N5,10/02/2017,6.99,5.71,7,NS,1,NS,3.5,D,,,,,,
,NR1,10/02/2017,7.62,5.45,7,NS,1,NS,3.0,D,,,,,,
,SP1,10/02/2017,12.70,NS,84,NS,48,NS,NS,D,,,,,,
,BR5,09/28/2017,7.68,NS,58,NS,7,NS,2.0,D,,,,,,
,E10,09/28/2017,6.12,4.59,1,NS,1,NS,4.0,D,,,,,,
,E11,09/28/2017,7.57,NS,5,NS,1,NS,2.0,D,,,,,,
,E12,09/28/2017,6.92,NS,24,NS,4,NS,NS,D,,,,,,
,E13,09/28/2017,6.10,NS,47,NS,17,NS,NS,D,,,,,,
,E14,09/28/2017,5.36,5.69,20,NS,1,NS,4.0,D,,,,,,
,E15,09/28/2017,4.93,NS,44,NS,6,NS,1.5,D,,,,,,
,E2,09/28/2017,4.49,5.30,38,NS,9,NS,5.0,D,,,,,,
,E4,09/28/2017,4.45,5.11,16,NS,9,NS,5.0,D,,,,,,
,E6,09/28/2017,6.59,5.37,18,NS,1,NS,5.0,D,,,,,,
,E7,09/28/2017,6.18,5.58,3,NS,1,NS,4.5,D,,,,,,
,E8,09/28/2017,5.71,4.11,1,NS,1,NS,4.5,D,,,,,,
,FB1,09/28/2017,4.16,5.69,112,NS,4,NS,4.0,D,,,,,,
,FLC1,09/28/2017,4.40,NS,1345,NS,22,NS,2.0,D,,,,,,
,FLC2,09/28/2017,4.85,4.35,900,NS,10,NS,3.0,D,,,,,,
,H3,09/28/2017,4.73,4.70,14,NS,2,NS,4.5,D,,,,,,
,HR03,09/28/2017,2.39,NS,156,NS,4,NS,NS,D,,,,,,
,HR1,09/28/2017,3.35,NS,100,NS,28,NS,NS,D,,,,,,
,HR2,09/28/2017,1.20,NS,300,NS,48,NS,NS,D,,,,,,
,LN1,09/28/2017,7.81,NS,7,NS,1,NS,1.5,D,,,,,,
,N1,09/28/2017,7.26,4.22,6,NS,1,NS,3.5,D,,,,,,
,N3B,09/28/2017,7.69,5.12,4,NS,1,NS,4.0,D,,,,,,
,N4,09/28/2017,6.72,5.52,104,NS,4,NS,3.0,D,,,,,,
,N5,09/28/2017,5.85,6.08,8,NS,1,NS,3.5,D,,,,,,
,NR1,09/28/2017,7.12,4.81,2,NS,2,NS,3.5,D,,,,,,
,WC1,09/28/2017,7.26,NS,220,NS,9,NS,NS,D,,,,,,
,WC2,09/28/2017,1.98,NS,108,NS,22,NS,NS,D,,,,,,
,WC3,09/28/2017,6.13,NS,28,NS,3,NS,NS,D,,,,,,
,CIC2,09/27/2017,5.84,NS,1387,NS,30,NS,NS,D,,,,,,
,CIC3,09/27/2017,5.30,4.95,600,NS,4,NS,5.0,D,,,,,,
,G2,09/27/2017,6.07,5.04,40,NS,1,NS,6.0,D,,,,,,
,GB1,09/27/2017,5.84,5.55,2,NS,2,NS,5.0,D,,,,,,
,GC3,09/27/2017,8.64,NS,24,NS,4,NS,NS,D,,,,,,
,GC4,09/27/2017,8.69,8.67,4,8,4,4,NS,D,,,,,,
,GC5,09/27/2017,8.52,NS,36,NS,4,NS,NS,D,,,,,,
,GC6,09/27/2017,7.91,7.16,4,4,4,10,NS,D,,,,,,
,K1,09/27/2017,5.83,5.51,20,NS,4,NS,5.0,D,,,,,,
,K2,09/27/2017,4.68,5.42,8,NS,1,NS,5.0,D,,,,,,
,K3,09/27/2017,5.47,5.07,10,NS,2,NS,6.0,D,,,,,,
,K4,09/27/2017,5.95,5.14,8,NS,3,NS,6.5,D,,,,,,
,K5,09/27/2017,8.17,5.98,2,NS,1,NS,3.0,D,,,,,,
,K5A,09/27/2017,9.20,6.60,2,NS,1,NS,3.0,D,,,,,,
,K6,09/27/2017,6.75,6.15,4,NS,1,NS,5.0,D,,,,,,
,N6,09/27/2017,6.18,5.85,4,NS,1,NS,5.0,D,,,,,,
,N7,09/27/2017,5.86,5.79,4,NS,3,NS,4.0,D,,,,,,
,N8,09/27/2017,5.01,4.43,8,NS,1,NS,5.5,D,,,,,,
,NC0,09/27/2017,6.88,6.96,218,160,48,64,2.5,D,,,,,,
,NC1,09/27/2017,4.36,5.40,184,213,48,70,3.0,D,,,,,,
,NC2,09/27/2017,7.76,8.22,16,24,20,4,2.5,D,,,,,,
,NC3,09/27/2017,7.96,6.89,68,16,8,12,3.0,D,,,,,,
,SP1,09/27/2017,9.25,NS,239,NS,112,NS,NS,D,,,,,,
,BB2,09/26/2017,NS,NS,10,NS,1,NS,2.0,D,,,,,,
,BB4,09/26/2017,NS,NS,10,NS,2,NS,3.0,D,,,,,,
,GHC,09/26/2017,NS,NS,4,NS,2,NS,4.0,D,,,,,,
,HOB,09/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,J1,09/26/2017,NS,NS,1,NS,1,NS,4.0,D,,,,,,
,J10,09/26/2017,NS,NS,2,NS,1,NS,4.0,D,,,,,,
,J11,09/26/2017,NS,NS,7,NS,2,NS,4.0,D,,,,,,
,J12,09/26/2017,NS,NS,4,NS,1,NS,2.5,D,,,,,,
,J2,09/26/2017,NS,NS,1,NS,1,NS,4.0,D,,,,,,
,J3,09/26/2017,NS,NS,2,NS,1,NS,4.0,D,,,,,,
,J5,09/26/2017,NS,NS,9,NS,1,NS,3.0,D,,,,,,
,J7,09/26/2017,NS,NS,30,NS,1,NS,2.0,D,,,,,,
,J8,09/26/2017,NS,NS,4,NS,1,NS,4.0,D,,,,,,
,J9A,09/26/2017,NS,NS,5,NS,2,NS,4.0,D,,,,,,
,JA1,09/26/2017,NS,NS,4,NS,1,NS,2.5,D,,,,,,
,N16,09/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N9,09/26/2017,NS,NS,2,NS,1,NS,5.0,D,,,,,,
,N9A,09/26/2017,NS,NS,3,NS,1,NS,4.5,D,,,,,,
,PB2,09/26/2017,NS,NS,12,NS,1,NS,4.0,D,,,,,,
,PB3,09/26/2017,NS,NS,2,NS,1,NS,4.0,D,,,,,,
,SP2,09/26/2017,NS,NS,8,NS,1,NS,4.0,D,,,,,,
,TB1,09/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,TB2,09/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,AC1,09/25/2017,6.68,NS,2700,NS,1200,NS,NS,D,,,,,,
,AC2,09/25/2017,9.03,NS,5000,NS,1800,NS,NS,D,,,,,,
,BR1,09/25/2017,6.12,NS,253,NS,188,NS,NS,D,,,,,,
,BR3,09/25/2017,1.33,NS,8,NS,28,NS,NS,D,,,,,,
,F1,09/25/2017,7.81,NS,94,NS,2,NS,NS,D,,,,,,
,F5,09/25/2017,6.68,NS,12,NS,2,NS,NS,D,,,,,,
,HC1,09/25/2017,6.43,NS,34,NS,6,NS,NS,D,,,,,,
,HC2,09/25/2017,6.05,NS,12,NS,8,NS,NS,D,,,,,,
,HC3,09/25/2017,6.62,NS,26,NS,4,NS,NS,D,,,,,,
,J14,09/25/2017,NS,NS,4,NS,2,NS,NS,D,,,,,,
,J16,09/25/2017,NS,NS,2,NS,2,NS,NS,D,,,,,,
,J18,09/25/2017,NS,NS,2,NS,2,NS,NS,D,,,,,,
,BB2,09/21/2017,NS,NS,649,NS,10,NS,3.0,D,,,,,,
,BB4,09/21/2017,NS,NS,250,NS,5,NS,5.0,D,,,,,,
,GHC,09/21/2017,NS,NS,8,NS,2,NS,7.0,D,,,,,,
,HOB,09/21/2017,NS,NS,16,NS,7,NS,6.5,D,,,,,,
,J1,09/21/2017,NS,NS,5,NS,1,NS,4.5,D,,,,,,
,J10,09/21/2017,NS,NS,12,NS,2,NS,5.0,D,,,,,,
,J11,09/21/2017,NS,NS,110,NS,5,NS,4.5,D,,,,,,
,J12,09/21/2017,NS,NS,15,NS,1,NS,5.0,D,,,,,,
,J2,09/21/2017,NS,NS,9,NS,1,NS,4.0,D,,,,,,
,J3,09/21/2017,NS,NS,5,NS,2,NS,5.5,D,,,,,,
,J5,09/21/2017,NS,NS,8,NS,2,NS,5.0,D,,,,,,
,J7,09/21/2017,NS,NS,220,NS,1,NS,4.5,D,,,,,,
,J8,09/21/2017,NS,NS,76,NS,2,NS,5.0,D,,,,,,
,J9A,09/21/2017,NS,NS,11,NS,1,NS,5.0,D,,,,,,
,JA1,09/21/2017,NS,NS,36,NS,1,NS,5.0,D,,,,,,
,N16,09/21/2017,NS,NS,6,NS,3,NS,4.5,D,,,,,,
,N9,09/21/2017,NS,NS,4,NS,1,NS,4.5,D,,,,,,
,N9A,09/21/2017,NS,NS,2,NS,1,NS,4.0,D,,,,,,
,PB2,09/21/2017,NS,NS,24,NS,2,NS,4.5,D,,,,,,
,PB3,09/21/2017,NS,NS,36,NS,2,NS,5.0,D,,,,,,
,SP2,09/21/2017,NS,NS,20,NS,1,NS,5.0,D,,,,,,
,TB1,09/21/2017,NS,NS,124,NS,29,NS,4.0,D,,,,,,
,TB2,09/21/2017,NS,NS,36,NS,4,NS,5.5,D,,,,,,
,CIC3,09/19/2017,10.26,10.14,510,NS,35,NS,5.0,D,,,,,,
,E12,09/19/2017,5.43,NS,4,NS,4,NS,NS,D,,,,,,
,E13,09/19/2017,5.50,NS,16,NS,3,NS,NS,D,,,,,,
,G2,09/19/2017,10.04,9.62,36,NS,2,NS,4.5,D,,,,,,
,GB1,09/19/2017,10.52,10.33,1,NS,1,NS,4.0,D,,,,,,
,HR03,09/19/2017,2.78,NS,419,NS,4,NS,NS,D,,,,,,
,HR1,09/19/2017,4.20,NS,20,NS,4,NS,NS,D,,,,,,
,HR2,09/19/2017,1.92,NS,44,NS,20,NS,NS,D,,,,,,
,K1,09/19/2017,9.64,9.50,4,NS,3,NS,3.5,D,,,,,,
,K2,09/19/2017,10.16,10.02,4,NS,1,NS,4.0,D,,,,,,
,K3,09/19/2017,9.13,9.13,36,NS,16,NS,4.0,D,,,,,,
,K4,09/19/2017,8.94,8.60,48,NS,36,NS,5.0,D,,,,,,
,K5,09/19/2017,9.21,8.97,6,NS,5,NS,6.0,D,,,,,,
,K5A,09/19/2017,9.20,9.17,10,NS,2,NS,4.0,D,,,,,,
,K6,09/19/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N6,09/19/2017,10.45,9.77,4,NS,1,NS,NS,D,,,,,,
,N7,09/19/2017,10.16,10.15,4,NS,1,NS,4.0,D,,,,,,
,N8,09/19/2017,10.48,10.49,2,NS,1,NS,4.0,D,,,,,,
,NC0,09/19/2017,11.25,10.97,240,104,460,330,3.0,D,,,,,,
,NC1,09/19/2017,6.02,5.64,764,580,1060,680,5.0,D,,,,,,
,NC2,09/19/2017,5.56,5.76,132,104,112,205,5.5,D,,,,,,
,NC3,09/19/2017,6.15,5.95,96,48,32,32,6.5,D,,,,,,
,WC1,09/19/2017,7.23,NS,48,NS,24,NS,NS,D,,,,,,
,WC2,09/19/2017,5.93,NS,84,NS,49,NS,NS,D,,,,,,
,WC3,09/19/2017,5.84,NS,2,NS,1,NS,NS,D,,,,,,
,BR5,09/18/2017,9.23,8.27,10,NS,6,NS,3.5,D,,,,,,
,CIC2,09/18/2017,4.14,NS,121000,NS,3100,NS,NS,D,,,,,,
,E10,09/18/2017,6.90,6.42,1,NS,1,NS,4.5,D,,,,,,
,E11,09/18/2017,7.29,NS,3,NS,4,NS,4.5,D,,,,,,
,E14,09/18/2017,8.26,8.43,4,NS,1,NS,4.0,D,,,,,,
,E15,09/18/2017,8.69,8.50,32,NS,4,NS,4.5,D,,,,,,
,E2,09/18/2017,8.49,8.29,17,NS,2,NS,3..5,D,,,,,,
,E4,09/18/2017,5.69,5.74,17,NS,1,NS,3.5,D,,,,,,
,E6,09/18/2017,9.50,8.14,5,NS,3,NS,5.0,D,,,,,,
,E7,09/18/2017,8.26,8.17,2,NS,1,NS,4.0,D,,,,,,
,E8,09/18/2017,8.55,7.21,3,NS,1,NS,5.0,D,,,,,,
,FB1,09/18/2017,8.92,8.74,4,NS,2,NS,4.5,D,,,,,,
,FLC1,09/18/2017,4.64,NS,104,NS,12,NS,4.0,D,,,,,,
,FLC2,09/18/2017,7.97,8.21,104,NS,15,NS,4.5,D,,,,,,
,GC3,09/18/2017,8.61,8.59,318,72,20,10,NS,D,,,,,,
,GC4,09/18/2017,8.47,8.48,200,108,32,28,NS,D,,,,,,
,GC5,09/18/2017,8.42,8.40,88,100,8,20,NS,D,,,,,,
,GC6,09/18/2017,7.98,7.95,84,96,8,12,NS,D,,,,,,
,H3,09/18/2017,8.45,8.57,8,NS,6,NS,3.0,D,,,,,,
,LN1,09/18/2017,9.20,NS,41,NS,7,NS,4.5,D,,,,,,
,N1,09/18/2017,9.40,8.62,1,NS,4,NS,2.0,D,,,,,,
,N3B,09/18/2017,9.10,8.60,1,NS,4,NS,1.5,D,,,,,,
,N4,09/18/2017,8.56,8.46,16,NS,15,NS,2.0,D,,,,,,
,N5,09/18/2017,8.48,9.21,4,NS,12,NS,3.0,D,,,,,,
,NR1,09/18/2017,8.49,8.68,2,NS,9,NS,2.5,D,,,,,,
,SP1,09/18/2017,9.07,NS,200,NS,14,NS,NS,D,,,,,,
,AC1,09/14/2017,5.66,NS,21000,NS,3100,NS,NS,D,,,,,,
,AC2,09/14/2017,8.09,NS,6545,NS,1300,NS,NS,D,,,,,,
,BR1,09/14/2017,6.91,NS,5900,NS,300,NS,NS,D,,,,,,
,BR3,09/14/2017,3.01,NS,287,NS,52,NS,NS,D,,,,,,
,E12,09/14/2017,NS,NS,28,NS,4,NS,NS,D,,,,,,
,E13,09/14/2017,NS,NS,6,NS,5,NS,NS,D,,,,,,
,HR03,09/14/2017,NS,NS,285,NS,40,NS,NS,D,,,,,,
,HR1,09/14/2017,NS,NS,300,NS,4,NS,NS,D,,,,,,
,HR2,09/14/2017,NS,NS,1445,NS,88,NS,NS,D,,,,,,
,WC1,09/14/2017,NS,NS,48,NS,25,NS,NS,D,,,,,,
,WC2,09/14/2017,3.51,NS,470,NS,150,NS,NS,D,,,,,,
,WC3,09/14/2017,NS,NS,30,NS,8,NS,NS,D,,,,,,
,BB2,09/13/2017,7.90,7.64,10,NS,1,NS,3.0,D,,,,,,
,BB4,09/13/2017,7.85,7.17,10,NS,1,NS,3.0,D,,,,,,
,GHC,09/13/2017,8.30,7.11,4,NS,2,NS,4.0,D,,,,,,
,HOB,09/13/2017,9.91,8.99,4,NS,1,NS,3.0,D,,,,,,
,J1,09/13/2017,9.19,9.40,3,NS,1,NS,4.0,D,,,,,,
,J10,09/13/2017,8.10,8.86,3,NS,2,NS,4.0,D,,,,,,
,J11,09/13/2017,9.81,9.20,30,NS,1,NS,4.5,D,,,,,,
,J12,09/13/2017,16.48,5.57,1,NS,1,NS,2.0,D,,,,,,
,J2,09/13/2017,8.61,8.34,5,NS,1,NS,3.0,D,,,,,,
,J3,09/13/2017,8.40,8.00,1,NS,2,NS,4.0,D,,,,,,
,J5,09/13/2017,11.70,9.56,2,NS,1,NS,3.5,D,,,,,,
,J7,09/13/2017,8.99,7.61,10,NS,1,NS,3.0,D,,,,,,
,J8,09/13/2017,7.42,7.72,4,NS,1,NS,4.0,D,,,,,,
,J9A,09/13/2017,7.57,7.54,2,NS,1,NS,4.5,D,,,,,,
,JA1,09/13/2017,8.56,7.76,4,NS,1,NS,3.5,D,,,,,,
,N16,09/13/2017,8.55,8.68,1,NS,1,NS,5.0,D,,,,,,
,N9,09/13/2017,7.69,7.66,1,NS,80,NS,4.5,D,,,,,,
,N9A,09/13/2017,8.84,8.76,1,NS,1,NS,3.5,D,,,,,,
,PB2,09/13/2017,10.14,8.63,26,NS,2,NS,3.0,D,,,,,,
,PB3,09/13/2017,8.99,9.25,6,NS,1,NS,4.0,D,,,,,,
,SP2,09/13/2017,8.26,NS,12,NS,1,NS,4.0,D,,,,,,
,TB1,09/13/2017,7.72,7.08,4,NS,1,NS,4.5,D,,,,,,
,TB2,09/13/2017,8.50,7.41,4,NS,1,NS,4.0,D,,,,,,
,CIC3,09/12/2017,6.74,6.83,10,NS,2,NS,5.5,D,,,,,,
,F1,09/12/2017,NS,NS,232,NS,2,NS,NS,D,,,,,,
,F5,09/12/2017,NS,NS,14,NS,2,NS,NS,D,,,,,,
,G2,09/12/2017,7.19,5.88,4,NS,2,NS,6.0,D,,,,,,
,GB1,09/12/2017,6.67,6.65,1,NS,1,NS,4.0,D,,,,,,
,HC1,09/12/2017,5.34,NS,28,NS,4,NS,NS,D,,,,,,
,HC2,09/12/2017,NS,NS,2,NS,2,NS,NS,D,,,,,,
,HC3,09/12/2017,NS,NS,30,NS,2,NS,NS,D,,,,,,
,J14,09/12/2017,NS,NS,4,NS,2,NS,NS,D,,,,,,
,J16,09/12/2017,NS,NS,2,NS,2,NS,NS,D,,,,,,
,J18,09/12/2017,NS,NS,4,NS,2,NS,NS,D,,,,,,
,K1,09/12/2017,6.35,6.31,20,NS,1,NS,5.0,D,,,,,,
,K2,09/12/2017,6.41,6.18,12,NS,1,NS,5.0,D,,,,,,
,K3,09/12/2017,6.21,6.15,8,NS,2,NS,5.0,D,,,,,,
,K4,09/12/2017,6.47,6.21,4,NS,1,NS,3.5,D,,,,,,
,K5,09/12/2017,7.52,6.86,8,NS,1,NS,3.5,D,,,,,,
,K5A,09/12/2017,7.02,6.98,4,NS,1,NS,3.5,D,,,,,,
,K6,09/12/2017,7.21,7.08,1,NS,1,NS,4.5,D,,,,,,
,N6,09/12/2017,5.94,6.02,8,NS,3,NS,3.5,D,,,,,,
,N7,09/12/2017,5.94,6.36,8,NS,2,NS,4.0,D,,,,,,
,N8,09/12/2017,6.45,6.96,2,NS,1,NS,5.0,D,,,,,,
,NC0,09/12/2017,6.67,6.56,32,40,52,116,2.5,D,,,,,,
,NC1,09/12/2017,4.45,4.43,24,36,16,8,3.0,D,,,,,,
,NC2,09/12/2017,5.28,5.59,12,12,4,4,3.0,D,,,,,,
,NC3,09/12/2017,5.65,5.61,140,188,16,12,3.5,D,,,,,,
,BR5,09/11/2017,6.24,6.22,2,NS,4,NS,3.5,D,,,,,,
,CIC2,09/11/2017,6.35,5.83,210,NS,4,NS,NS,D,,,,,,
,E10,09/11/2017,6.85,6.18,2,NS,1,NS,5.0,D,,,,,,
,E11,09/11/2017,6.23,NS,4,NS,10,NS,5.0,D,,,,,,
,E14,09/11/2017,5.52,5.44,3,NS,1,NS,5.5,D,,,,,,
,E15,09/11/2017,6.51,6.65,40,NS,3,NS,3.5,D,,,,,,
,E2,09/11/2017,5.41,5.32,4,NS,4,NS,5.0,D,,,,,,
,E4,09/11/2017,5.57,5.41,6,NS,5,NS,4.5,D,,,,,,
,E6,09/11/2017,5.55,5.47,3,NS,3,NS,4.5,D,,,,,,
,E7,09/11/2017,5.64,5.84,7,NS,2,NS,4.5,D,,,,,,
,E8,09/11/2017,5.85,5.76,2,NS,1,NS,4.0,D,,,,,,
,FB1,09/11/2017,6.06,5.85,16,NS,8,NS,3.5,D,,,,,,
,FLC1,09/11/2017,5.98,5.98,4500,NS,110,NS,4.5,D,,,,,,
,FLC2,09/11/2017,6.60,6.68,273,NS,11,NS,3.5,D,,,,,,
,GC3,09/11/2017,8.55,8.54,4,4,28,16,NS,D,,,,,,
,GC4,09/11/2017,8.46,8.49,4,4,16,8,NS,D,,,,,,
,GC5,09/11/2017,8.36,8.35,8,4,8,30,NS,D,,,,,,
,GC6,09/11/2017,7.21,7.39,4,24,12,28,NS,D,,,,,,
,H3,09/11/2017,5.92,5.88,13,NS,7,NS,2.0,D,,,,,,
,LN1,09/11/2017,9.00,NS,7,NS,1,NS,3.0,D,,,,,,
,N1,09/11/2017,6.52,5.99,1,NS,3,NS,2.0,D,,,,,,
,N3B,09/11/2017,6.08,5.36,8,NS,2,NS,2.0,D,,,,,,
,N4,09/11/2017,5.86,5.39,76,NS,9,NS,2.0,D,,,,,,
,N5,09/11/2017,5.79,5.51,19,NS,10,NS,3.0,D,,,,,,
,NR1,09/11/2017,6.00,5.32,4,NS,5,NS,2.0,D,,,,,,
,SP1,09/11/2017,7.27,NS,32,NS,6,NS,NS,D,,,,,,
,AC1,09/07/2017,4.16,NS,430,NS,80,NS,NS,W,,,,,,
,AC2,09/07/2017,2.18,NS,1649,NS,1400,NS,NS,W,,,,,,
,BR1,09/07/2017,7.37,NS,3500,NS,2600,NS,NS,W,,,,,,
,BR3,09/07/2017,2.77,NS,220,NS,390,NS,NS,W,,,,,,
,F1,09/07/2017,4.72,NS,2100,NS,350,NS,NS,W,,,,,,
,F5,09/07/2017,4.73,NS,2800,NS,410,NS,NS,W,,,,,,
,HC1,09/07/2017,6.64,NS,30,NS,30,NS,NS,W,,,,,,
,HC2,09/07/2017,4.62,NS,60,NS,10,NS,NS,W,,,,,,
,HC3,09/07/2017,5.05,NS,10,NS,10,NS,NS,W,,,,,,
,J14,09/07/2017,5.33,NS,8,NS,4,NS,NS,W,,,,,,
,J16,09/07/2017,5.98,5.63,4,NS,4,NS,NS,W,,,,,,
,J18,09/07/2017,5.83,5.82,16,NS,4,NS,NS,W,,,,,,
,BB2,09/06/2017,3.31,NS,70,NS,NS,NS,3.0,W,,,,,,
,BB4,09/06/2017,5.20,5.21,10,NS,NS,NS,3.5,W,,,,,,
,CIC2,09/06/2017,4.01,NS,45000,NS,320,NS,NS,W,,,,,,
,GC3,09/06/2017,8.45,8.35,60,20,50,70,NS,W,,,,,,
,GC4,09/06/2017,8.35,8.33,120,110,50,20,NS,W,,,,,,
,GC5,09/06/2017,8.25,8.10,20,130,40,80,NS,W,,,,,,
,GC6,09/06/2017,7.45,5.58,160,220,20,140,NS,W,,,,,,
,GHC,09/06/2017,6.04,5.34,4,NS,NS,NS,4.0,W,,,,,,
,HOB,09/06/2017,5.81,5.72,4,NS,NS,NS,4.5,W,,,,,,
,J1,09/06/2017,5.98,6.36,8,NS,NS,NS,4.0,W,,,,,,
,J10,09/06/2017,6.35,6.28,12,NS,NS,NS,4.0,W,,,,,,
,J11,09/06/2017,7.53,6.33,232,NS,NS,NS,4.0,W,,,,,,
,J12,09/06/2017,5.60,4.96,4,NS,NS,NS,4.0,W,,,,,,
,J2,09/06/2017,5.93,5.72,4,NS,NS,NS,4.0,W,,,,,,
,J3,09/06/2017,6.04,5.02,12,NS,NS,NS,4.0,W,,,,,,
,J5,09/06/2017,6.42,6.41,6,NS,NS,NS,4.0,W,,,,,,
,J7,09/06/2017,5.60,5.04,16,NS,NS,NS,4.5,W,,,,,,
,J8,09/06/2017,5.68,5.34,20,NS,NS,NS,5.0,W,,,,,,
,J9A,09/06/2017,5.83,5.71,20,NS,NS,NS,5.4,W,,,,,,
,JA1,09/06/2017,5.61,5.62,4,NS,NS,NS,4.5,W,,,,,,
,N16,09/06/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N9,09/06/2017,6.57,6.48,2,NS,NS,NS,5.0,W,,,,,,
,N9A,09/06/2017,6.38,6.41,2,NS,NS,NS,4.5,W,,,,,,
,PB2,09/06/2017,6.45,6.93,44,NS,NS,NS,3.0,W,,,,,,
,PB3,09/06/2017,7.23,7.11,32,NS,NS,NS,4.0,W,,,,,,
,SP1,09/06/2017,4.47,NS,2000,NS,10,NS,NS,W,,,,,,
,SP2,09/06/2017,6.01,NS,24,NS,NS,NS,4.0,W,,,,,,
,TB1,09/06/2017,4.13,3.84,10,NS,NS,NS,5.0,W,,,,,,
,TB2,09/06/2017,4.85,5.60,10,NS,NS,NS,5.5,W,,,,,,
,BR5,09/05/2017,6.24,6.19,10,NS,10,NS,2.0,W,,,,,,
,E10,09/05/2017,6.26,5.62,12,NS,2,NS,4.0,W,,,,,,
,E11,09/05/2017,7.68,NS,44,NS,2,NS,3.0,W,,,,,,
,E12,09/05/2017,8.10,NS,10,NS,10,NS,NS,W,,,,,,
,E13,09/05/2017,5.29,NS,63,NS,2,NS,NS,W,,,,,,
,E14,09/05/2017,5.06,5.10,20,NS,2,NS,3.0,W,,,,,,
,E15,09/05/2017,5.60,NS,100,NS,10,NS,4.5,W,,,,,,
,E2,09/05/2017,5.46,5.68,34,NS,10,NS,3.5,W,,,,,,
,E4,09/05/2017,5.43,5.35,12,NS,2,NS,4.0,W,,,,,,
,E6,09/05/2017,5.50,5.58,44,NS,2,NS,4.5,W,,,,,,
,E7,09/05/2017,5.20,5.48,22,NS,2,NS,4.0,W,,,,,,
,E8,09/05/2017,5.66,5.22,32,NS,26,NS,4.5,W,,,,,,
,FB1,09/05/2017,5.33,5.85,72,NS,16,NS,3.0,W,,,,,,
,FLC1,09/05/2017,4.51,NS,883,NS,30,NS,2.5,W,,,,,,
,FLC2,09/05/2017,5.09,5.11,270,NS,20,NS,3.0,W,,,,,,
,H3,09/05/2017,5.37,5.59,4,NS,4,NS,3.0,W,,,,,,
,HR03,09/05/2017,2.70,NS,40,NS,30,NS,NS,W,,,,,,
,HR1,09/05/2017,6.90,NS,50,NS,10,NS,NS,W,,,,,,
,HR2,09/05/2017,2.75,NS,2000,NS,30,NS,NS,W,,,,,,
,LN1,09/05/2017,5.98,NS,36,NS,2,NS,3.0,W,,,,,,
,N1,09/05/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N3B,09/05/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N4,09/05/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N5,09/05/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,NR1,09/05/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,WC1,09/05/2017,5.31,NS,210,NS,8,NS,NS,W,,,,,,
,WC2,09/05/2017,2.46,NS,24000,NS,20,NS,NS,W,,,,,,
,WC3,09/05/2017,5.73,NS,10,NS,4,NS,NS,W,,,,,,
,AC1,08/31/2017,2.37,NS,4800,NS,3400,NS,NS,D,,,,,,
,AC2,08/31/2017,2.40,NS,1800,NS,1000,NS,NS,D,,,,,,
,BR1,08/31/2017,6.92,NS,330,NS,212,NS,NS,D,,,,,,
,BR3,08/31/2017,2.28,NS,40,NS,36,NS,NS,D,,,,,,
,E12,08/31/2017,6.41,NS,32,NS,4,NS,NS,D,,,,,,
,E13,08/31/2017,5.58,NS,9,NS,1,NS,NS,D,,,,,,
,HR03,08/31/2017,4.41,NS,84,NS,16,NS,NS,D,,,,,,
,HR1,08/31/2017,8.62,NS,156,NS,52,NS,NS,D,,,,,,
,HR2,08/31/2017,2.03,NS,112,NS,40,NS,NS,D,,,,,,
,WC1,08/31/2017,3.86,NS,114,NS,18,NS,NS,D,,,,,,
,WC2,08/31/2017,1.62,NS,340,NS,15,NS,NS,D,,,,,,
,WC3,08/31/2017,5.07,NS,74,NS,23,NS,NS,D,,,,,,
,CIC3,08/29/2017,6.39,6.26,2400,NS,23,NS,4.0,D,,,,,,
,F1,08/29/2017,9.58,NS,600,NS,10,NS,NS,D,,,,,,
,F5,08/29/2017,7.33,NS,290,NS,2,NS,NS,D,,,,,,
,G2,08/29/2017,5.74,5.41,12,NS,11,NS,5.0,D,,,,,,
,GB1,08/29/2017,6.23,6.08,2,NS,1,NS,4.0,D,,,,,,
,HC1,08/29/2017,7.54,NS,34,NS,4,NS,NS,D,,,,,,
,HC2,08/29/2017,5.08,NS,18,NS,4,NS,NS,D,,,,,,
,HC3,08/29/2017,6.03,NS,16,NS,2,NS,NS,D,,,,,,
,J14,08/29/2017,6.72,NS,4,NS,2,NS,NS,D,,,,,,
