,,,,,,,,,,,,,,,
,FLC1,08/27/2012,6.63,6.72,8700,NS,770,NS,0.5,,,,,,
,FLC2,08/27/2012,5.44,5.87,58000,NS,2000,NS,1.5,,,,,,
,H3,08/27/2012,4.32,5.22,800,NS,2000,NS,2.0,,,,,,
,LN1,08/27/2012,6.44,NS,268,NS,3,NS,1.5,,,,,,
,N1,08/27/2012,6.87,4.29,74,NS,6,NS,2.5,,,,,,
,N3B,08/27/2012,4.68,4.96,172,NS,47,NS,3.0,,,,,,
,N4,08/27/2012,5.32,3.97,800,NS,790,NS,3.0,,,,,,
,N5,08/27/2012,5.16,5.07,39,NS,8,NS,4.0,,,,,,
,CIC2,08/23/2012,3.46,2.53,3200,NS,68,NS,NS,,,,,,
,GC3,08/23/2012,7.41,5.01,310,180,176,112,NS,,,,,,
,GC4,08/23/2012,4.64,2.49,204,132,84,104,NS,,,,,,
,GC5,08/23/2012,6.10,4.88,144,92,12,24,NS,,,,,,
,GC6,08/23/2012,3.22,2.27,144,72,60,36,NS,,,,,,
,BB2,08/22/2012,2.78,NS,156000,NS,220,NS,2.0,,,,,,
,BB4,08/22/2012,5.96,5.05,1800,NS,64,NS,2.0,,,,,,
,CIC3,08/22/2012,4.58,4.16,400,NS,4,NS,4.0,,,,,,
,GB1,08/22/2012,4.32,4.52,13,NS,1,NS,4.5,,,,,,
,J1,08/22/2012,6.58,5.56,9,NS,1,NS,3.5,,,,,,
,J10,08/22/2012,7.69,7.61,23,NS,1,NS,2.5,,,,,,
,J11,08/22/2012,6.78,5.21,56,NS,1,NS,2.5,,,,,,
,J12,08/22/2012,6.77,2.96,204,NS,1,NS,2.0,,,,,,
,J2,08/22/2012,7.76,6.01,42,NS,1,NS,2.5,,,,,,
,J3,08/22/2012,6.48,5.92,21,NS,1,NS,2.0,,,,,,
,J5,08/22/2012,7.34,7.34,8,NS,4,NS,2.0,,,,,,
,J7,08/22/2012,8.99,6.17,600,NS,2,NS,2.0,,,,,,
,J8,08/22/2012,6.43,4.40,38,NS,1,NS,2.5,,,,,,
,J9A,08/22/2012,10.67,11.10,12,NS,1,NS,2.0,,,,,,
,N16,08/22/2012,7.12,6.62,9,NS,1,NS,13.0,,,,,,
,N9,08/22/2012,4.70,4.54,8,NS,1,NS,7.0,,,,,,
,N9A,08/22/2012,5.27,5.28,172,NS,1,NS,11.0,,,,,,
,PB2,08/22/2012,4.99,4.23,550,NS,2,NS,2.5,,,,,,
,PB3,08/22/2012,6.57,NS,97,NS,1,NS,3.0,,,,,,
,SP2,08/22/2012,8.99,NS,55,NS,1,NS,2.0,,,,,,
,G2,08/21/2012,4.14,3.19,25,NS,1,NS,5.0,,,,,,
,GB1,08/21/2012,4.84,NS,27,NS,1,NS,NS,,,,,,
,K1,08/21/2012,4.31,4.40,20,NS,2,NS,3.0,,,,,,
,K2,08/21/2012,4.72,4.72,23,NS,1,NS,4.0,,,,,,
,K3,08/21/2012,4.49,4.34,116,NS,5,NS,3.0,,,,,,
,K4,08/21/2012,4.22,3.72,53,NS,2,NS,2.5,,,,,,
,K5,08/21/2012,3.43,3.20,15,NS,1,NS,2.0,,,,,,
,K5A,08/21/2012,3.88,3.32,12,NS,1,NS,2.5,,,,,,
,K6,08/21/2012,4.42,4.85,18,NS,1,NS,5.0,,,,,,
,N6,08/21/2012,3.83,4.05,10,NS,2,NS,3.5,,,,,,
,N7,08/21/2012,4.15,4.20,8,NS,2,NS,5.0,,,,,,
,N8,08/21/2012,4.50,4.29,15,NS,1,NS,4.5,,,,,,
,NC0,08/21/2012,0.00,0.00,430,250,80,76,1.5,,,,,,
,NC1,08/21/2012,3.87,1.44,218,180,28,36,1.5,,,,,,
,NC2,08/21/2012,4.99,5.24,280,390,24,24,2.0,,,,,,
,NC3,08/21/2012,5.39,4.55,256,236,8,10,2.0,,,,,,
,AC1,08/20/2012,4.32,NS,2400,NS,600,NS,NS,,,,,,
,BR1,08/20/2012,6.21,NS,800,NS,168,NS,NS,,,,,,
,BR3,08/20/2012,2.15,NS,700,NS,232,NS,NS,,,,,,
,BR5,08/20/2012,3.48,NS,40,NS,6,NS,2.5,,,,,,
,E10,08/20/2012,3.49,2.52,14,NS,1,NS,5.0,,,,,,
,E11,08/20/2012,3.04,NS,29,NS,2,NS,3.0,,,,,,
,E14,08/20/2012,3.16,3.02,44,NS,4,NS,4.5,,,,,,
,E15,08/20/2012,3.69,3.62,310,NS,6,NS,2.5,,,,,,
,E2,08/20/2012,3.72,3.70,49,NS,5,NS,2.5,,,,,,
,E4,08/20/2012,2.93,2.63,35,NS,3,NS,3.0,,,,,,
,E6,08/20/2012,3.35,3.28,42,NS,2,NS,4.0,,,,,,
,E7,08/20/2012,3.38,3.32,44,NS,4,NS,4.0,,,,,,
,E8,08/20/2012,3.02,2.82,40,NS,4,NS,4.0,,,,,,
,FB1,08/20/2012,3.25,3.21,540,NS,4,NS,2.0,,,,,,
,FLC1,08/20/2012,2.67,2.62,2000,NS,63,NS,2.5,,,,,,
,FLC2,08/20/2012,2.95,2.91,1900,NS,41,NS,2.5,,,,,,
,H3,08/20/2012,3.96,3.91,184,NS,31,NS,2.0,,,,,,
,HC1,08/20/2012,2.76,NS,290,NS,72,NS,NS,,,,,,
,HC2,08/20/2012,3.11,NS,4,NS,2,NS,NS,,,,,,
,LN1,08/20/2012,4.64,NS,44,NS,1,NS,3.0,,,,,,
,N1,08/20/2012,4.57,4.48,45,NS,5,NS,2.5,,,,,,
,N3B,08/20/2012,4.24,4.11,45,NS,1,NS,3.0,,,,,,
,N4,08/20/2012,4.35,3.82,35,NS,5,NS,2.0,,,,,,
,N5,08/20/2012,4.57,3.68,21,NS,2,NS,3.0,,,,,,
,SP1,08/20/2012,2.98,NS,1440,NS,3660,NS,NS,,,,,,
,CIC2,08/16/2012,4.26,4.48,200000,NS,5300,NS,NS,,,,,,
,GC3,08/16/2012,3.09,3.22,200000,200000,112000,22000,NS,,,,,,
,GC4,08/16/2012,3.89,4.15,200000,200000,83000,18000,NS,,,,,,
,GC5,08/16/2012,4.21,4.36,98000,200000,115000,4100,NS,,,,,,
,GC6,08/16/2012,4.20,4.36,121000,31000,4600,1400,NS,,,,,,
,BB2,08/15/2012,2.30,NS,200000,NS,2000,NS,0.5,,,,,,
,BB4,08/15/2012,0.00,0.00,200000,NS,2000,NS,1.0,,,,,,
,CIC3,08/15/2012,5.28,5.08,4100,NS,40,NS,4.0,,,,,,
,GB1,08/15/2012,5.46,4.78,12,NS,3,NS,4.0,,,,,,
,J1,08/15/2012,5.23,4.11,3,NS,1,NS,2.0,,,,,,
,J10,08/15/2012,6.10,5.95,60,NS,1,NS,2.5,,,,,,
,J11,08/15/2012,6.04,4.61,360,NS,8,NS,3.0,,,,,,
,J12,08/15/2012,3.89,0.40,35,NS,9,NS,2.0,,,,,,
,J2,08/15/2012,3.30,3.38,21,NS,1,NS,2.0,,,,,,
,J3,08/15/2012,5.69,2.93,404,NS,1,NS,2.0,,,,,,
,J7,08/15/2012,2.97,2.06,1700,NS,88,NS,2.0,,,,,,
,J8,08/15/2012,3.38,2.08,232,NS,1,NS,2.0,,,,,,
,J9A,08/15/2012,3.96,2.89,400,NS,1,NS,2.5,,,,,,
,N16,08/15/2012,3.82,3.76,3,NS,1,NS,7.0,,,,,,
,N9,08/15/2012,3.73,3.64,58,NS,1,NS,9.0,,,,,,
,N9A,08/15/2012,4.33,4.35,9,NS,1,NS,4.5,,,,,,
,PB2,08/15/2012,2.91,1.36,74,NS,4,NS,2.0,,,,,,
,PB3,08/15/2012,3.31,NS,83,NS,1,NS,2.5,,,,,,
,SP2,08/15/2012,4.52,NS,324,NS,1,NS,3.0,,,,,,
,G2,08/14/2012,10.81,5.64,35,NS,4,NS,2.5,,,,,,
,GB1,08/14/2012,6.66,NS,8,NS,1,NS,NS,,,,,,
,K1,08/14/2012,4.93,4.65,18,NS,8,NS,3.0,,,,,,
,K2,08/14/2012,5.86,5.52,13,NS,4,NS,3.0,,,,,,
,K3,08/14/2012,6.37,5.75,60,NS,1,NS,2.0,,,,,,
,K4,08/14/2012,6.02,5.76,404,NS,6,NS,3.0,,,,,,
,K5,08/14/2012,5.15,3.10,26,NS,1,NS,2.5,,,,,,
,K5A,08/14/2012,3.99,3.79,29,NS,3,NS,2.5,,,,,,
,K6,08/14/2012,11.13,6.75,7,NS,1,NS,2.0,,,,,,
,N6,08/14/2012,5.81,4.46,15,NS,2,NS,3.0,,,,,,
,N7,08/14/2012,5.93,4.86,30,NS,1,NS,4.0,,,,,,
,N8,08/14/2012,5.54,3.76,9,NS,2,NS,4.0,,,,,,
,NC0,08/14/2012,6.38,6.39,8900,4900,12,16,2.0,,,,,,
,NC1,08/14/2012,3.98,5.14,232,192,32,28,2.0,,,,,,
,NC2,08/14/2012,6.60,6.98,176,245,8,12,2.0,,,,,,
,NC3,08/14/2012,4.56,4.26,280,330,20,36,2.5,,,,,,
,AC1,08/13/2012,5.98,NS,3200,NS,900,NS,NS,,,,,,
,BR1,08/13/2012,6.74,NS,328,NS,128,NS,NS,,,,,,
,BR3,08/13/2012,3.98,NS,256,NS,56,NS,NS,,,,,,
,BR5,08/13/2012,6.15,NS,180,NS,2,NS,2.0,,,,,,
,E10,08/13/2012,5.81,1.65,13,NS,1,NS,3.0,,,,,,
,E11,08/13/2012,11.32,NS,12,NS,1,NS,2.0,,,,,,
,E14,08/13/2012,2.48,2.49,33,NS,1,NS,4.0,,,,,,
,E15,08/13/2012,6.12,5.99,197,NS,1,NS,2.5,,,,,,
,E2,08/13/2012,3.94,4.03,34,NS,3,NS,3.5,,,,,,
,E4,08/13/2012,3.40,3.77,46,NS,3,NS,4.0,,,,,,
,E6,08/13/2012,5.50,4.06,48,NS,1,NS,3.0,,,,,,
,E7,08/13/2012,3.18,1.88,39,NS,1,NS,5.5,,,,,,
,E8,08/13/2012,4.41,1.16,22,NS,1,NS,4.0,,,,,,
,FB1,08/13/2012,5.34,5.39,224,NS,8,NS,2.0,,,,,,
,FLC1,08/13/2012,1.65,1.69,30000,NS,440,NS,1.0,,,,,,
,FLC2,08/13/2012,4.63,4.45,3700,NS,34,NS,2.0,,,,,,
,H3,08/13/2012,4.42,4.39,154,NS,15,NS,2.0,,,,,,
,HC1,08/13/2012,5.69,NS,1640,NS,12,NS,NS,,,,,,
,HC2,08/13/2012,5.66,NS,19,NS,14,NS,NS,,,,,,
,LN1,08/13/2012,14.33,NS,7,NS,2,NS,2.0,,,,,,
,N1,08/13/2012,9.91,4.26,15,NS,10,NS,2.0,,,,,,
,N3B,08/13/2012,8.49,4.29,65,NS,2,NS,2.0,,,,,,
,N4,08/13/2012,8.13,4.57,50,NS,3,NS,2.0,,,,,,
,N5,08/13/2012,6.66,4.58,22,NS,2,NS,2.0,,,,,,
,SP1,08/13/2012,7.90,NS,172,NS,44,NS,NS,,,,,,
,CIC2,08/09/2012,5.65,5.77,7500,NS,12,NS,NS,,,,,,
,F5,08/09/2012,8.36,NS,40,NS,2,NS,NS,,,,,,
,GB1,08/09/2012,6.50,NS,44,NS,5,NS,NS,,,,,,
,GC3,08/09/2012,8.27,7.99,700,800,158,128,NS,,,,,,
,GC4,08/09/2012,6.97,7.02,500,328,52,72,NS,,,,,,
,GC5,08/09/2012,7.08,6.17,264,1000,16,283,NS,,,,,,
,GC6,08/09/2012,6.32,5.87,156,800,16,112,NS,,,,,,
,J14,08/09/2012,6.69,NS,4,NS,2,NS,NS,,,,,,
,J16,08/09/2012,11.23,NS,2,NS,2,NS,NS,,,,,,
,BB2,08/08/2012,6.65,NS,39000,NS,4,NS,1.5,,,,,,
,BB4,08/08/2012,5.77,4.45,1600,NS,2,NS,1.5,,,,,,
,CIC3,08/08/2012,6.87,5.62,5800,NS,3,NS,2.5,,,,,,
,GB1,08/08/2012,5.34,5.31,56,NS,1,NS,4.5,,,,,,
,J1,08/08/2012,5.18,5.10,1,NS,1,NS,10.0,,,,,,
,J10,08/08/2012,5.05,4.96,7,NS,3,NS,3.0,,,,,,
,J11,08/08/2012,7.60,6.66,56,NS,1,NS,3.0,,,,,,
,J12,08/08/2012,4.43,1.68,180,NS,1,NS,2.0,,,,,,
,J2,08/08/2012,5.85,5.84,24,NS,1,NS,3.0,,,,,,
,J3,08/08/2012,8.45,3.90,7,NS,1,NS,2.0,,,,,,
,J5,08/08/2012,6.50,6.63,2,NS,1,NS,2.5,,,,,,
,J7,08/08/2012,7.46,4.29,900,NS,1,NS,2.0,,,,,,
,J8,08/08/2012,7.67,6.36,108,NS,1,NS,2.0,,,,,,
,J9A,08/08/2012,5.08,5.03,12,NS,1,NS,2.0,,,,,,
,N16,08/08/2012,8.29,5.32,1,NS,1,NS,6.0,,,,,,
,N9,08/08/2012,5.73,5.55,49,NS,1,NS,7.0,,,,,,
,N9A,08/08/2012,6.23,6.17,2,NS,2,NS,15.0,,,,,,
,PB2,08/08/2012,3.59,4.18,390,NS,1,NS,2.0,,,,,,
,PB3,08/08/2012,5.67,NS,29,NS,1,NS,2.0,,,,,,
,SP2,08/08/2012,5.76,NS,58,NS,10,NS,2.0,,,,,,
,G2,08/07/2012,7.06,4.97,700,NS,6,NS,2.5,,,,,,
,GB1,08/07/2012,5.49,NS,40,NS,2,NS,4.0,,,,,,
,K1,08/07/2012,5.14,4.83,53,NS,2,NS,4.0,,,,,,
,K2,08/07/2012,5.20,5.18,375,NS,7,NS,3.5,,,,,,
,K3,08/07/2012,5.37,5.25,620,NS,9,NS,3.5,,,,,,
,K4,08/07/2012,5.25,4.09,50,NS,4,NS,3.0,,,,,,
,K5,08/07/2012,7.43,4.57,4,NS,1,NS,2.0,,,,,,
,K5A,08/07/2012,6.27,5.91,14,NS,4,NS,2.5,,,,,,
,K6,08/07/2012,5.27,5.52,96,NS,1,NS,4.0,,,,,,
,N6,08/07/2012,5.73,4.79,30,NS,2,NS,3.5,,,,,,
,N7,08/07/2012,4.96,4.69,88,NS,6,NS,4.0,,,,,,
,N8,08/07/2012,4.65,4.65,48,NS,3,NS,5.0,,,,,,
,NC0,08/07/2012,5.01,1.88,5900,5200,60,100,1.5,,,,,,
,NC1,08/07/2012,4.44,1.72,2000,1700,8,48,2.0,,,,,,
,NC2,08/07/2012,5.23,5.27,1800,1300,28,36,2.0,,,,,,
,NC3,08/07/2012,4.12,4.44,3200,1400,12,24,2.5,,,,,,
,AC1,08/06/2012,8.50,NS,2800,NS,2100,NS,NS,,,,,,
,BR1,08/06/2012,7.11,NS,6500,NS,740,NS,NS,,,,,,
,BR3,08/06/2012,3.53,NS,1300,NS,60,NS,NS,,,,,,
,BR5,08/06/2012,5.32,NS,510,NS,4,NS,2.0,,,,,,
,E10,08/06/2012,5.33,2.39,19,NS,8,NS,3.5,,,,,,
,E11,08/06/2012,4.18,NS,22,NS,2,NS,4.5,,,,,,
,E14,08/06/2012,3.88,3.85,790,NS,28,NS,4.0,,,,,,
,E15,08/06/2012,5.44,5.41,4000,NS,90,NS,1.0,,,,,,
,E2,08/06/2012,4.03,4.02,300,NS,64,NS,4.5,,,,,,
,E4,08/06/2012,4.30,4.32,340,NS,38,NS,4.0,,,,,,
,E6,08/06/2012,3.97,3.88,790,NS,60,NS,3.5,,,,,,
,E7,08/06/2012,3.37,3.63,1100,NS,62,NS,5.0,,,,,,
,E8,08/06/2012,3.46,3.34,620,NS,36,NS,3.0,,,,,,
,FB1,08/06/2012,3.91,4.11,2000,NS,20,NS,2.0,,,,,,
,FLC1,08/06/2012,3.55,3.77,10400,NS,660,NS,2.0,,,,,,
,FLC2,08/06/2012,5.17,4.90,12600,NS,360,NS,1.5,,,,,,
,H3,08/06/2012,5.59,5.57,132,NS,56,NS,2.5,,,,,,
,HC1,08/06/2012,4.65,NS,6600,NS,70,NS,NS,,,,,,
,HC2,08/06/2012,4.83,NS,54,NS,10,NS,NS,,,,,,
,LN1,08/06/2012,8.30,NS,20,NS,4,NS,2.0,,,,,,
,N1,08/06/2012,5.89,5.21,40,NS,2,NS,2.0,,,,,,
,N3B,08/06/2012,5.42,4.44,1160,NS,28,NS,2.0,,,,,,
,N4,08/06/2012,5.26,4.52,220,NS,16,NS,3.0,,,,,,
,N5,08/06/2012,5.41,4.93,180,NS,4,NS,4.0,,,,,,
,SP1,08/06/2012,7.31,NS,1900,NS,30,NS,NS,,,,,,
,CIC2,08/02/2012,2.61,NS,38000,NS,600,NS,NS,,,,,,
,F5,08/02/2012,6.57,NS,1600,NS,4,NS,NS,,,,,,
,GB1,08/02/2012,6.51,NS,2000,NS,73,NS,NS,,,,,,
,GC3,08/02/2012,8.07,7.38,69000,89000,4400,3300,NS,,,,,,
,GC4,08/02/2012,6.74,2.03,69000,38000,1300,1600,NS,,,,,,
,GC5,08/02/2012,6.44,4.03,139000,41000,490,1800,NS,,,,,,
,GC6,08/02/2012,3.97,1.65,78000,5500,2700,580,NS,,,,,,
,J14,08/02/2012,6.65,NS,88,NS,4,NS,NS,,,,,,
,J16,08/02/2012,7.64,NS,1500,NS,4,NS,NS,,,,,,
,GB1,08/01/2012,5.53,NS,3,NS,8,NS,NS,,,,,,
,K1,08/01/2012,4.85,4.92,190,NS,94,NS,3.5,,,,,,
,K2,08/01/2012,5.10,4.87,370,NS,131,NS,2.5,,,,,,
,K3,08/01/2012,5.14,4.79,266,NS,129,NS,2.5,,,,,,
,K4,08/01/2012,4.44,4.26,600,NS,264,NS,2.0,,,,,,
,K5,08/01/2012,4.25,4.32,25,NS,28,NS,3.0,,,,,,
,K5A,08/01/2012,4.56,4.49,8,NS,4,NS,2.5,,,,,,
,N6,08/01/2012,4.80,4.90,182,NS,26,NS,4.0,,,,,,
,N7,08/01/2012,5.49,5.20,20,NS,2,NS,3.5,,,,,,
,N8,08/01/2012,5.34,5.23,13,NS,2,NS,4.5,,,,,,
,NC0,08/01/2012,1.49,1.46,600,910,70,230,2.0,,,,,,
,NC1,08/01/2012,3.91,3.37,250,220,440,280,2.5,,,,,,
,NC2,08/01/2012,4.21,3.64,210,2400,420,415,2.0,,,,,,
,NC3,08/01/2012,3.99,3.93,230,200,450,500,2.5,,,,,,
,BB2,07/31/2012,0.66,NS,20000,NS,400,NS,1.5,,,,,,
,BB4,07/31/2012,4.47,4.40,16300,NS,108,NS,2.0,,,,,,
,CIC3,07/31/2012,5.81,5.82,3400,NS,12,NS,3.5,,,,,,
,GB1,07/31/2012,5.45,5.81,5,NS,2,NS,4.5,,,,,,
,J1,07/31/2012,10.15,8.90,11,NS,2,NS,3.0,,,,,,
,J10,07/31/2012,8.75,8.73,324,NS,1,NS,2.0,,,,,,
,J11,07/31/2012,8.40,7.03,69,NS,8,NS,3.5,,,,,,
,J12,07/31/2012,7.39,2.72,192,NS,4,NS,2.5,,,,,,
,J2,07/31/2012,9.10,7.99,50,NS,26,NS,2.5,,,,,,
,J3,07/31/2012,8.08,7.71,800,NS,2,NS,2.0,,,,,,
,J5,07/31/2012,7.96,7.76,94,NS,8,NS,3.0,,,,,,
,J7,07/31/2012,8.80,7.36,960,NS,1,NS,2.5,,,,,,
,J9A,07/31/2012,7.57,7.52,800,NS,3,NS,2.5,,,,,,
,N9,07/31/2012,5.98,5.58,9,NS,1,NS,7.0,,,,,,
,N9A,07/31/2012,6.45,6.10,3,NS,2,NS,6.5,,,,,,
,PB2,07/31/2012,6.53,6.38,221,NS,6,NS,1.5,,,,,,
,PB3,07/31/2012,5.83,NS,144,NS,4,NS,2.0,,,,,,
,SP2,07/31/2012,6.92,NS,800,NS,1,NS,2.0,,,,,,
,BR5,07/30/2012,4.48,NS,2100,NS,40,NS,3.5,,,,,,
,E10,07/30/2012,6.47,3.38,37,NS,2,NS,3.5,,,,,,
,E11,07/30/2012,7.06,NS,43,NS,1,NS,3.0,,,,,,
,E14,07/30/2012,4.14,4.33,100,NS,1,NS,4.0,,,,,,
,E15,07/30/2012,4.11,4.24,2500,NS,5,NS,3.5,,,,,,
,E2,07/30/2012,4.47,4.24,180,NS,12,NS,3.5,,,,,,
,E4,07/30/2012,4.05,4.05,136,NS,8,NS,3.5,,,,,,
,E6,07/30/2012,4.03,4.28,176,NS,6,NS,3.5,,,,,,
,E7,07/30/2012,4.45,3.84,336,NS,1,NS,4.0,,,,,,
,E8,07/30/2012,4.01,3.15,120,NS,6,NS,3.0,,,,,,
,FB1,07/30/2012,4.16,3.75,2800,NS,7,NS,3.0,,,,,,
,FLC1,07/30/2012,2.38,2.74,4800,NS,64,NS,3.0,,,,,,
,FLC2,07/30/2012,3.43,3.18,2400,NS,45,NS,3.5,,,,,,
,H3,07/30/2012,4.25,4.00,136,NS,58,NS,3.5,,,,,,
,LN1,07/30/2012,7.94,NS,160,NS,7,NS,3.0,,,,,,
,BB2,07/24/2012,5.64,NS,8100,NS,960,NS,2.0,,,,,,
,BB4,07/24/2012,5.58,5.28,8400,NS,8,NS,2,,,,,,
,CIC2,07/24/2012,5.05,4.33,3700,NS,210,NS,NS,,,,,,
,CIC3,07/24/2012,5.49,5.63,280,NS,4,NS,3.0,,,,,,
,GB1,07/24/2012,5.64,5.37,12,NS,4,NS,4.0,,,,,,
,GC3,07/24/2012,7.73,7.15,200,230,20,200,NS,,,,,,
,GC4,07/24/2012,5.37,5.21,99,153,60,50,NS,,,,,,
,GC5,07/24/2012,3.80,3.81,81,240,30,70,NS,,,,,,
,GC6,07/24/2012,3.75,3.83,3200,510,50,150,NS,,,,,,
,J1,07/24/2012,5.70,6.70,6,NS,4,NS,3.5,,,,,,
,J10,07/24/2012,7.28,6.95,3,NS,2,NS,4.0,,,,,,
,J11,07/24/2012,7.71,6.76,226,NS,2,NS,3.5,,,,,,
,J12,07/24/2012,7.11,2.26,1050,NS,2,NS,2.0,,,,,,
,J2,07/24/2012,7.58,5.81,6,NS,2,NS,3.0,,,,,,
,J3,07/24/2012,8.93,7.17,3,NS,2,NS,2.0,,,,,,
,J5,07/24/2012,8.73,8.55,12,NS,2,NS,2.0,,,,,,
,J7,07/24/2012,7.05,6.62,4500,NS,4,NS,2.0,,,,,,
,J8,07/24/2012,9.00,6.93,56,NS,2,NS,2.0,,,,,,
,J9A,07/24/2012,8.86,7.67,770,NS,2,NS,2.0,,,,,,
,N16,07/24/2012,7.00,6.34,2,NS,2,NS,13.5,,,,,,
,N9,07/24/2012,5.30,5.96,3,NS,2,NS,7.0,,,,,,
,N9A,07/24/2012,6.13,6.23,4,NS,2,NS,12.0,,,,,,
,PB2,07/24/2012,NS,NS,NS,NS,NS,NS,NS,,,,,,
,PB3,07/24/2012,NS,NS,NS,NS,NS,NS,NS,,,,,,
,SP2,07/24/2012,9.24,NS,84,NS,2,NS,2.0,,,,,,
,AC1,07/23/2012,8.67,NS,9300,NS,2400,NS,NS,,,,,,
,BR1,07/23/2012,6.45,NS,8300,NS,3100,NS,NS,,,,,,
,BR3,07/23/2012,3.93,NS,1300,NS,180,NS,NS,,,,,,
,BR5,07/23/2012,5.87,NS,56,NS,2,NS,2.0,,,,,,
,E11,07/23/2012,4.58,NS,86,NS,3,NS,2.5,,,,,,
,E15,07/23/2012,5.20,5.23,480,NS,10,NS,2.0,,,,,,
,E6,07/23/2012,4.73,4.39,128,NS,1,NS,2.5,,,,,,
,FB1,07/23/2012,4.00,4.14,42,NS,2,NS,2.5,,,,,,
,FLC1,07/23/2012,4.68,4.61,3400,NS,100,NS,2.0,,,,,,
,FLC2,07/23/2012,6.28,6.33,2100,NS,7,NS,2.0,,,,,,
,HC1,07/23/2012,4.76,NS,224,NS,18,NS,NS,,,,,,
,HC2,07/23/2012,5.73,NS,8,NS,2,NS,NS,,,,,,
,LN1,07/23/2012,6.61,NS,102,NS,11,NS,2.0,,,,,,
,NC0,07/23/2012,0.15,0.16,1200,1400,128,128,2.5,,,,,,
,NC1,07/23/2012,1.52,1.63,410,520,28,44,2.5,,,,,,
,NC2,07/23/2012,3.41,3.60,290,420,12,36,2.0,,,,,,
,NC3,07/23/2012,7.09,5.53,259,193,8,12,2.0,,,,,,
,SP1,07/23/2012,6.21,NS,118,NS,100,NS,NS,,,,,,
,CIC2,07/19/2012,3.12,2.94,137000,NS,700,NS,NS,,,,,,
,F5,07/19/2012,4.38,3.94,7600,NS,36,NS,NS,,,,,,
,GB1,07/19/2012,5.33,5.28,236,NS,4,NS,NS,,,,,,
,GC3,07/19/2012,3.85,3.03,200000,200000,29000,NS,NS,,,,,,
,GC4,07/19/2012,2.86,2.65,200000,163000,37000,NS,NS,,,,,,
,GC5,07/19/2012,2.61,3.04,200000,63000,19000,NS,NS,,,,,,
,GC6,07/19/2012,3.05,3.33,200000,181000,17000,NS,NS,,,,,,
,J14,07/19/2012,3.80,4.06,6,NS,4,NS,NS,,,,,,
,J16,07/19/2012,3.76,3.97,1000,NS,4,NS,NS,,,,,,
,BB2,07/18/2012,0.00,NS,200000,NS,30,NS,1.0,,,,,,
,BB4,07/18/2012,2.26,1.17,7600,NS,24,NS,1.0,,,,,,
,CIC3,07/18/2012,8.29,6.52,590,NS,14,NS,2.5,,,,,,
,GB1,07/18/2012,6.51,6.37,12,NS,4,NS,4.5,,,,,,
,J1,07/18/2012,7.88,5.87,2,NS,2,NS,3.0,,,,,,
,J10,07/18/2012,8.74,8.79,24,NS,1,NS,2.0,,,,,,
,J11,07/18/2012,6.64,5.87,188,NS,2,NS,2.5,,,,,,
,J12,07/18/2012,9.74,1.47,43,NS,1,NS,2.0,,,,,,
,J2,07/18/2012,5.72,5.09,15,NS,28,NS,2.0,,,,,,
,J3,07/18/2012,7.31,4.73,126,NS,3,NS,2.0,,,,,,
,J5,07/18/2012,NS,NS,NS,NS,NS,NS,NS,,,,,,
,J7,07/18/2012,5.90,4.22,510,NS,4,NS,2.0,,,,,,
,J8,07/18/2012,5.18,4.48,540,NS,2,NS,2.0,,,,,,
,J9A,07/18/2012,7.70,6.36,232,NS,10,NS,2.0,,,,,,
,N16,07/18/2012,5.25,5.75,1,NS,1,NS,20.0,,,,,,
,N9,07/18/2012,5.61,5.14,3,NS,2,NS,7.5,,,,,,
,N9A,07/18/2012,5.10,5.45,1,NS,2,NS,9.0,,,,,,
,PB2,07/18/2012,6.24,8.86,40,NS,2,NS,1.0,,,,,,
,PB3,07/18/2012,5.25,NS,54,NS,1,NS,2.0,,,,,,
,SP2,07/18/2012,12.08,NS,152,NS,1,NS,2.0,,,,,,
,G2,07/17/2012,6.95,6.80,645,NS,1,NS,3,,,,,,
,GB1,07/17/2012,5.63,NS,NS,NS,4,NS,NS,,,,,,
,K1,07/17/2012,6.10,5.38,40,NS,4,NS,5.0,,,,,,
,K2,07/17/2012,6.70,6.49,580,NS,1,NS,4.0,,,,,,
,K3,07/17/2012,7.64,5.83,104,NS,5,NS,3.0,,,,,,
,K4,07/17/2012,6.76,6.22,170,NS,1,NS,4.0,,,,,,
,K5,07/17/2012,5.85,4.42,210,NS,1,NS,4.5,,,,,,
,K5A,07/17/2012,5.84,5.90,1730,NS,2,NS,4.0,,,,,,
,K6,07/17/2012,9.41,8.88,5,NS,1,NS,3.0,,,,,,
,N6,07/17/2012,5.37,5.20,470,NS,1,NS,3.0,,,,,,
,N7,07/17/2012,5.96,5.51,92,NS,2,NS,4.0,,,,,,
,N8,07/17/2012,5.94,5.50,62,NS,1,NS,4.5,,,,,,
,NC0,07/17/2012,2.92,3.34,4000,4000,64,56,1.0,,,,,,
,NC1,07/17/2012,2.01,2.61,3740,2360,44,36,1.0,,,,,,
,NC2,07/17/2012,4.84,4.85,2840,2640,20,16,1.5,,,,,,
,NC3,07/17/2012,4.33,4.21,237,650,20,72,2.5,,,,,,
,AC1,07/16/2012,3.35,NS,20000,NS,3000,NS,NS,,,,,,
,BR1,07/16/2012,4.62,NS,4000,NS,1900,NS,NS,,,,,,
,BR3,07/16/2012,2.84,NS,4000,NS,1740,NS,NS,,,,,,
