,,,,,,,,,,,,,,,
,,,,,,,,,The City of New York,,,,,,
,,,,,,,,,Department of Environmental Protection,,,,,,2/6/18
,,,,,,,,,Harbor Survey 2013,,,,,,1/23/18
,,,,,,,,,,,,,,,
,,,DO,,Fecal Coliform,,Enterococcus,,Transparency,Weather,,,,,
,,,(mg/L),,(#/100 mL),,(#/100 mL),,(Secchi),Wet/Dry,,,,,
,Site,Date,Top,Bot,Top,Bot,Top,Bot,ft.,,,,,,
,,,,,,,,,,,,,,,
,G2,08/13/2013,4.66,4.40,4000,NS,3320,NS,4.0,Wet,,,,,
,K1,08/13/2013,5.53,5.29,224,NS,36,NS,4.0,Wet,,,,,
,K2,08/13/2013,5.36,5.11,570,NS,80,NS,3.5,Wet,,,,,
,K3,08/13/2013,5.24,5.29,560,NS,28,NS,3.0,Wet,,,,,
,K4,08/13/2013,5.00,4.55,249,NS,40,NS,3.0,Wet,,,,,
,K5,08/13/2013,5.60,4.57,8,NS,20,NS,3.0,Wet,,,,,
,K5A,08/13/2013,7.29,4.98,3,NS,2,NS,2.0,Wet,,,,,
,K6,08/13/2013,6.50,5.68,88,NS,4,NS,5.5,Wet,,,,,
,N6,08/13/2013,6.00,5.45,200,NS,18,NS,3.5,Wet,,,,,
,N7,08/13/2013,5.06,5.50,88,NS,8,NS,4.0,Wet,,,,,
,N8,08/13/2013,5.65,5.54,364,NS,26,NS,4.0,Wet,,,,,
,NC0,08/13/2013,1.60,0.94,25000,8300,1740,1180,3.0,Wet,,,,,
,NC1,08/13/2013,1.96,1.90,4100,4300,335,330,2.0,Wet,,,,,
,NC2,08/13/2013,3.54,3.47,46000,40000,3200,1160,1.5,Wet,,,,,
,NC3,08/13/2013,4.41,3.87,3100,3400,130,80,2.0,Wet,,,,,
,AC1,08/12/2013,5.82,NS,NS,NS,NS,NS,NS,Wet,,,,,
,BR1,08/12/2013,5.85,NS,328,NS,240,NS,NS,Dry,,,,,
,BR3,08/12/2013,0.68,NS,2100,NS,236,NS,NS,Dry,,,,,
,BR5,08/12/2013,4.09,NS,40,NS,1,NS,3.0,Dry,,,,,
,E10,08/12/2013,5.00,1.99,14,NS,1,NS,4.0,Dry,,,,,
,E11,08/12/2013,7.98,NS,110,NS,2,NS,2.5,Wet,,,,,
,E14,08/12/2013,4.80,4.10,364,NS,70,NS,3.5,Dry,,,,,
,E15,08/12/2013,4.69,4.56,580,NS,15,NS,2.0,Dry,,,,,
,E2,08/12/2013,5.37,4.45,800,NS,380,NS,4.0,Dry,,,,,
,E4,08/12/2013,4.89,5.05,204,NS,46,NS,3.5,Dry,,,,,
,E6,08/12/2013,3.85,4.09,101,NS,49,NS,4.0,Dry,,,,,
,E7,08/12/2013,3.84,4.24,68,NS,26,NS,4.0,Dry,,,,,
,E8,08/12/2013,3.57,3.38,100,NS,9,NS,4.0,Dry,,,,,
,FB1,08/12/2013,5.04,4.18,144,NS,6,NS,2.5,Dry,,,,,
,FLC1,08/12/2013,3.15,2.86,1800,NS,240,NS,1.0,Dry,,,,,
,FLC2,08/12/2013,4.18,3.95,1800,NS,230,NS,2.0,Dry,,,,,
,H3,08/12/2013,6.09,5.95,45,NS,5,NS,2.5,Dry,,,,,
,HC1,08/12/2013,5.99,NS,4000,NS,4000,NS,NS,Wet,,,,,
,HC2,08/12/2013,5.59,NS,16,NS,10,NS,NS,Wet,,,,,
,LN1,08/12/2013,8.73,NS,616,NS,10,NS,2.0,Wet,,,,,
,N1,08/12/2013,6.10,5.16,37,NS,5,NS,2.0,Dry,,,,,
,N3B,08/12/2013,6.74,5.00,98,NS,18,NS,2.5,Dry,,,,,
,N4,08/12/2013,5.75,5.07,68,NS,12,NS,2.5,Dry,,,,,
,N5,08/12/2013,6.69,5.67,96,NS,16,NS,2.5,Dry,,,,,
,SP1,08/12/2013,5.24,NS,4000,NS,4000,NS,NS,Wet,,,,,
,CIC2,08/08/2013,5.62,NS,54000,NS,580,NS,NS,Wet,,,,,
,F1,08/08/2013,9.32,NS,232,NS,4,NS,NS,Wet,,,,,
,F5,08/08/2013,6.88,NS,104,NS,16,NS,NS,Wet,,,,,
,GC3,08/08/2013,0.06,0.06,3100,2700,1155,2800,NS,Wet,,,,,
,GC4,08/08/2013,0.08,0.37,2500,2800,600,580,NS,Wet,,,,,
,GC5,08/08/2013,0.16,1.50,4300,2900,600,540,NS,Wet,,,,,
,GC6,08/08/2013,3.52,3.20,2300,72,430,50,NS,Wet,,,,,
,J14,08/08/2013,5.60,NS,4,NS,4,NS,NS,Wet,,,,,
,J16,08/08/2013,7.53,NS,4,NS,4,NS,NS,Wet,,,,,
,BB2,08/07/2013,6.81,NS,37000,NS,38,NS,1.0,Dry,,,,,
,BB4,08/07/2013,9.50,8.19,1200,NS,7,NS,1.0,Dry,,,,,
,CIC3,08/07/2013,6.55,5.35,2000,NS,9,NS,4.0,Dry,,,,,
,GB1,08/07/2013,7.58,5.92,5,NS,3,NS,3.5,Dry,,,,,
,J1,08/07/2013,7.70,7.11,2,NS,1,NS,2.5,Dry,,,,,
,J10,08/07/2013,8.48,8.20,3,NS,1,NS,2.0,Dry,,,,,
,J11,08/07/2013,8.03,7.58,30,NS,7,NS,3.0,Dry,,,,,
,J12,08/07/2013,8.77,6.81,27,NS,2,NS,2.0,Dry,,,,,
,J2,08/07/2013,8.84,7.86,6,NS,1,NS,2.0,Dry,,,,,
,J3,08/07/2013,8.58,7.57,6,NS,1,NS,2.0,Dry,,,,,
,J5,08/07/2013,9.44,9.17,1,NS,1,NS,2.0,Dry,,,,,
,J7,08/07/2013,9.67,9.85,27,NS,2,NS,2.0,Dry,,,,,
,J8,08/07/2013,9.11,7.66,54,NS,1,NS,2.0,Dry,,,,,
,J9A,08/07/2013,8.80,8.52,28,NS,1,NS,1.5,Dry,,,,,
,N16,08/07/2013,7.85,7.13,2,NS,1,NS,6.0,Dry,,,,,
,N9,08/07/2013,6.69,6.92,2,NS,1,NS,6.0,Dry,,,,,
,N9A,08/07/2013,6.25,6.47,2,NS,3,NS,3.0,Dry,,,,,
,PB2,08/07/2013,12.24,12.12,176,NS,7,NS,1.5,Dry,,,,,
,PB3,08/07/2013,9.05,NS,13,NS,2,NS,2.0,Dry,,,,,
,SP2,08/07/2013,9.56,NS,50,NS,1,NS,1.5,Dry,,,,,
,G2,08/06/2013,7.30,5.94,20,NS,1,NS,4.0,Dry,,,,,
,K1,08/06/2013,6.57,5.43,15,NS,4,NS,4.0,Dry,,,,,
,K2,08/06/2013,6.18,5.66,5,NS,1,NS,3.0,Dry,,,,,
,K3,08/06/2013,6.28,5.67,38,NS,1,NS,2.5,Dry,,,,,
,K4,08/06/2013,6.35,5.25,10,NS,3,NS,2.5,Dry,,,,,
,K5,08/06/2013,5.18,4.46,4,NS,1,NS,2.0,Dry,,,,,
,K5A,08/06/2013,5.56,4.99,5,NS,1,NS,2.0,Dry,,,,,
,K6,08/06/2013,10.00,7.40,1,NS,1,NS,2.0,Dry,,,,,
,N6,08/06/2013,6.90,5.59,10,NS,1,NS,3.0,Dry,,,,,
,N7,08/06/2013,5.77,5.72,20,NS,1,NS,4.0,Dry,,,,,
,N8,08/06/2013,6.27,6.25,6,NS,1,NS,4.5,Dry,,,,,
,NC0,08/06/2013,6.37,4.45,460,300,16,8,1.0,Dry,,,,,
,NC1,08/06/2013,9.58,4.69,128,58,12,8,1.0,Dry,,,,,
,NC2,08/06/2013,7.30,5.04,80,53,12,4,1.0,Dry,,,,,
,NC3,08/06/2013,6.96,5.52,144,39,20,4,1.0,Dry,,,,,
,AC1,08/05/2013,5.66,NS,35000,NS,176,NS,NS,Dry,,,,,
,BR1,08/05/2013,6.16,NS,144,NS,500,NS,NS,Dry,,,,,
,BR3,08/05/2013,1.71,NS,328,NS,48,NS,NS,Dry,,,,,
,BR5,08/05/2013,5.20,NS,58,NS,3,NS,3.0,Dry,,,,,
,E10,08/05/2013,4.87,2.17,2,NS,1,NS,3.5,Wet,,,,,
,E11,08/05/2013,4.61,NS,7,NS,1,NS,3.5,Dry,,,,,
,E14,08/05/2013,4.38,3.58,3,NS,1,NS,4.0,Wet,,,,,
,E15,08/05/2013,6.10,6.22,330,NS,4,NS,2.5,Dry,,,,,
,E2,08/05/2013,5.23,5.18,16,NS,1,NS,4.0,Dry,,,,,
,E4,08/05/2013,3.94,3.82,5,NS,1,NS,3.0,Wet,,,,,
,E6,08/05/2013,4.52,4.15,8,NS,4,NS,2.5,Wet,,,,,
,E7,08/05/2013,3.93,3.10,8,NS,1,NS,4.0,Wet,,,,,
,E8,08/05/2013,4.68,2.81,10,NS,1,NS,4.0,Wet,,,,,
,FB1,08/05/2013,4.84,4.23,380,NS,6,NS,2.0,Dry,,,,,
,FLC1,08/05/2013,4.76,4.70,2800,NS,16,NS,2.0,Dry,,,,,
,FLC2,08/05/2013,4.83,4.73,900,NS,10,NS,2.0,Dry,,,,,
,H3,08/05/2013,4.80,4.85,5,NS,11,NS,2.5,Wet,,,,,
,HC1,08/05/2013,3.63,NS,200,NS,8,NS,NS,Dry,,,,,
,HC2,08/05/2013,4.23,NS,2,NS,2,NS,NS,Dry,,,,,
,LN1,08/05/2013,10.58,NS,21,NS,1,NS,2.0,Dry,,,,,
,N1,08/05/2013,8.00,5.28,1,NS,5,NS,2.0,Wet,,,,,
,N3B,08/05/2013,7.66,4.95,5,NS,2,NS,2.0,Wet,,,,,
,N4,08/05/2013,7.67,5.15,408,NS,66,NS,2.0,Wet,,,,,
,N5,08/05/2013,7.10,5.02,50,NS,7,NS,2.5,Wet,,,,,
,SP1,08/05/2013,5.12,NS,30,NS,16,NS,NS,Dry,,,,,
,CIC2,08/01/2013,3.87,NS,21000,NS,68,NS,NS,Wet,,,,,
,F1,08/01/2013,9.64,NS,81,NS,2,NS,NS,Wet,,,,,
,F5,08/01/2013,8.04,NS,52,NS,2,NS,NS,Wet,,,,,
,GC3,08/01/2013,4.31,NS,312,NS,80,NS,NS,Wet,,,,,
,GC4,08/01/2013,4.55,4.42,37000,3500,6800,590,NS,Wet,,,,,
,GC5,08/01/2013,5.76,5.76,240,288,60,56,NS,Wet,,,,,
,GC6,08/01/2013,7.76,1.61,140,42,16,8,NS,Wet,,,,,
,J14,08/01/2013,6.53,NS,4,NS,2,NS,NS,Wet,,,,,
,J16,08/01/2013,7.54,NS,1,NS,2,NS,NS,Wet,,,,,
,BB2,07/31/2013,9.82,NS,37000,NS,4,NS,2.0,Dry,,,,,
,BB4,07/31/2013,7.37,5.91,820,NS,1,NS,2.0,Dry,,,,,
,CIC3,07/31/2013,10.43,10.06,4300,NS,4,NS,3.0,Dry,,,,,
,GB1,07/31/2013,6.99,7.07,12,NS,1,NS,4.0,Dry,,,,,
,J1,07/31/2013,7.34,6.67,1,NS,2,NS,3.0,Dry,,,,,
,J10,07/31/2013,7.74,7.13,5,NS,1,NS,2.0,Dry,,,,,
,J11,07/31/2013,7.65,5.68,54,NS,1,NS,3.5,Dry,,,,,
,J12,07/31/2013,10.18,3.78,58,NS,1,NS,2.0,Dry,,,,,
,J2,07/31/2013,6.43,6.14,3,NS,1,NS,1.5,Dry,,,,,
,J3,07/31/2013,8.34,6.46,1,NS,1,NS,1.5,Dry,,,,,
,J5,07/31/2013,8.45,8.38,4,NS,1,NS,1.5,Dry,,,,,
,J7,07/31/2013,6.23,5.42,700,NS,1,NS,2.0,Dry,,,,,
,J8,07/31/2013,6.43,6.37,61,NS,1,NS,2.0,Dry,,,,,
,J9A,07/31/2013,6.33,6.45,23,NS,1,NS,2.0,Dry,,,,,
,N16,07/31/2013,6.96,7.00,1,NS,1,NS,11.0,Dry,,,,,
,N9,07/31/2013,6.68,6.29,13,NS,1,NS,4.5,Dry,,,,,
,N9A,07/31/2013,6.70,6.60,1,NS,1,NS,4.0,Dry,,,,,
,PB2,07/31/2013,9.03,8.28,115,NS,4,NS,2.0,Dry,,,,,
,PB3,07/31/2013,7.58,NS,8,NS,1,NS,2.0,Dry,,,,,
,SP2,07/31/2013,8.51,NS,105,NS,1,NS,2.0,Dry,,,,,
,G2,07/30/2013,6.37,5.34,12,NS,2,NS,4.5,Wet,,,,,
,K1,07/30/2013,5.60,5.41,38,NS,3,NS,4.5,Dry,,,,,
,K2,07/30/2013,5.96,5.54,70,NS,3,NS,4.0,Dry,,,,,
,K3,07/30/2013,5.69,5.21,350,NS,4,NS,3.5,Dry,,,,,
,K4,07/30/2013,5.90,4.34,132,NS,3,NS,4.0,Dry,,,,,
,K5,07/30/2013,6.30,4.99,48,NS,1,NS,2.0,Dry,,,,,
,K5A,07/30/2013,6.32,5.61,88,NS,2,NS,3.0,Dry,,,,,
,K6,07/30/2013,9.97,7.86,1,NS,1,NS,3.0,Dry,,,,,
,N6,07/30/2013,6.10,6.00,45,NS,1,NS,4.0,Wet,,,,,
,N7,07/30/2013,5.61,5.52,32,NS,3,NS,3.5,Wet,,,,,
,N8,07/30/2013,5.68,6.56,48,NS,2,NS,5.0,Wet,,,,,
,NC0,07/30/2013,6.97,5.84,370,800,28,16,3.0,Wet,,,,,
,NC1,07/30/2013,4.93,5.24,33,44,60,4,3.0,Wet,,,,,
,NC2,07/30/2013,4.43,5.81,11,28,8,16,2.5,Wet,,,,,
,NC3,07/30/2013,4.27,3.89,64,56,4,12,3.0,Wet,,,,,
,AC1,07/29/2013,5.33,NS,200000,NS,22000,NS,NS,Dry,,,,,
,BR1,07/29/2013,5.53,NS,2100,NS,228,NS,NS,Dry,,,,,
,BR3,07/29/2013,1.05,NS,2400,NS,172,NS,NS,Dry,,,,,
,BR5,07/29/2013,5.20,NS,1700,NS,200,NS,1.5,Dry,,,,,
,E10,07/29/2013,4.73,3.80,3,NS,1,NS,5.0,Wet,,,,,
,E11,07/29/2013,6.73,NS,106,NS,2,NS,1.5,Dry,,,,,
,E14,07/29/2013,4.48,4.46,42,NS,2,NS,4.0,Wet,,,,,
,E15,07/29/2013,4.16,4.45,150,NS,11,NS,2.0,Dry,,,,,
,E2,07/29/2013,5.53,4.44,78,NS,11,NS,2.5,Wet,,,,,
,E4,07/29/2013,5.34,4.90,30,NS,2,NS,3.0,Wet,,,,,
,E6,07/29/2013,4.55,4.29,69,NS,3,NS,3.5,Wet,,,,,
,E7,07/29/2013,4.70,4.34,78,NS,4,NS,4.0,Wet,,,,,
,E8,07/29/2013,4.67,4.52,14,NS,2,NS,4.0,Wet,,,,,
,FB1,07/29/2013,5.35,4.54,184,NS,2,NS,3.5,Dry,,,,,
,FLC1,07/29/2013,1.80,2.06,2400,NS,53,NS,1.5,Dry,,,,,
,FLC2,07/29/2013,3.62,3.36,2200,NS,25,NS,2.0,Dry,,,,,
,H3,07/29/2013,5.83,5.29,50,NS,9,NS,1.5,Wet,,,,,
,HC1,07/29/2013,0.30,NS,1080,NS,18,NS,NS,Dry,,,,,
,HC2,07/29/2013,5.15,NS,10,NS,2,NS,NS,Dry,,,,,
,LN1,07/29/2013,9.18,NS,136,NS,1,NS,1.5,Dry,,,,,
,N1,07/29/2013,6.05,5.22,44,NS,6,NS,3.0,Wet,,,,,
,N3B,07/29/2013,6.15,5.10,140,NS,10,NS,2.0,Wet,,,,,
,N4,07/29/2013,5.82,5.00,168,NS,4,NS,2.0,Wet,,,,,
,N5,07/29/2013,6.10,6.04,176,NS,4,NS,2.5,Wet,,,,,
,SP1,07/29/2013,5.39,NS,81,NS,8,NS,NS,Dry,,,,,
,CIC2,07/25/2013,5.67,NS,17000,NS,48,NS,NS,Dry,,,,,
,F1,07/25/2013,3.75,NS,850,NS,8,NS,NS,Dry,,,,,
,F5,07/25/2013,3.73,NS,1370,NS,224,NS,NS,Dry,,,,,
,GC3,07/25/2013,3.48,3.12,1000,400,60,68,NS,Wet,,,,,
,GC4,07/25/2013,2.68,3.69,800,300,52,60,NS,Wet,,,,,
,GC5,07/25/2013,3.62,4.01,1000,200,64,40,NS,Wet,,,,,
,GC6,07/25/2013,5.36,3.89,200,308,4,20,NS,Wet,,,,,
,J14,07/25/2013,4.61,NS,25,NS,16,NS,NS,Dry,,,,,
,J16,07/25/2013,5.57,NS,46,NS,2,NS,NS,Dry,,,,,
,BB2,07/24/2013,0.49,NS,46000,NS,460,NS,1.0,Wet,,,,,
,BB4,07/24/2013,2.38,2.20,3800,NS,10,NS,2.0,Wet,,,,,
,CIC3,07/24/2013,5.75,5.48,560,NS,4,NS,4.0,Wet,,,,,
,GB1,07/24/2013,5.60,5.60,120,NS,2,NS,4.5,Wet,,,,,
,J1,07/24/2013,5.64,5.82,8,NS,2,NS,3.5,Wet,,,,,
,J10,07/24/2013,5.55,5.32,144,NS,2,NS,3.0,Wet,,,,,
,J11,07/24/2013,6.48,5.88,360,NS,8,NS,3.0,Wet,,,,,
,J12,07/24/2013,5.94,2.20,460,NS,2,NS,2.5,Wet,,,,,
,J2,07/24/2013,5.64,4.85,84,NS,4,NS,3.0,Wet,,,,,
,J3,07/24/2013,4.88,4.26,36,NS,2,NS,3.0,Wet,,,,,
,J5,07/24/2013,6.37,6.29,200,NS,4,NS,3.0,Wet,,,,,
,J7,07/24/2013,3.60,3.56,1400,NS,8,NS,3.0,Wet,,,,,
,J8,07/24/2013,3.07,2.84,860,NS,2,NS,3.0,Wet,,,,,
,J9A,07/24/2013,4.11,4.11,200,NS,2,NS,2.5,Wet,,,,,
,N16,07/24/2013,6.27,6.33,1,NS,2,NS,10.0,Wet,,,,,
,N9,07/24/2013,6.46,6.42,1,NS,2,NS,6.0,Wet,,,,,
,N9A,07/24/2013,6.15,6.17,1,NS,2,NS,5.0,Wet,,,,,
,PB2,07/24/2013,3.73,2.95,290,NS,2,NS,2.5,Wet,,,,,
,PB3,07/24/2013,6.12,NS,320,NS,4,NS,2.5,Wet,,,,,
,SP2,07/24/2013,4.98,NS,200,NS,2,NS,2.0,Wet,,,,,
,G2,07/23/2013,7.28,5.13,1960,NS,14,NS,3.0,Wet,,,,,
,K1,07/23/2013,5.41,5.30,160,NS,10,NS,3.0,Wet,,,,,
,K2,07/23/2013,5.64,5.55,132,NS,30,NS,3.0,Wet,,,,,
,K3,07/23/2013,5.15,5.00,20000,NS,640,NS,2.5,Wet,,,,,
,K4,07/23/2013,4.36,4.29,210,NS,12,NS,2.5,Wet,,,,,
,K5,07/23/2013,4.78,4.52,225,NS,28,NS,2.0,Wet,,,,,
,K5A,07/23/2013,5.85,5.48,200,NS,14,NS,1.5,Wet,,,,,
,K6,07/23/2013,8.39,7.13,3,NS,2,NS,2.5,Wet,,,,,
,N6,07/23/2013,5.62,5.35,440,NS,4,NS,3.0,Wet,,,,,
,N7,07/23/2013,5.66,5.87,68,NS,8,NS,3.0,Wet,,,,,
,N8,07/23/2013,5.85,6.07,148,NS,8,NS,4.0,Wet,,,,,
,NC0,07/23/2013,2.49,2.51,22000,42000,1800,1160,2.5,Wet,,,,,
,NC1,07/23/2013,3.19,2.57,200000,43000,5600,2400,2.0,Wet,,,,,
,NC2,07/23/2013,3.87,3.66,8300,3900,580,465,2.5,Wet,,,,,
,NC3,07/23/2013,4.37,4.03,4200,2900,260,200,2.5,Wet,,,,,
,AC1,07/22/2013,6.54,NS,200000,NS,700,NS,NS,Dry,,,,,
,BR1,07/22/2013,5.62,NS,2000,NS,236,NS,NS,Dry,,,,,
,BR3,07/22/2013,2.40,NS,900,NS,124,NS,NS,Dry,,,,,
,BR5,07/22/2013,5.75,NS,34,NS,10,NS,3.0,Dry,,,,,
,E10,07/22/2013,6.20,2.76,2,NS,1,NS,3.0,Dry,,,,,
,E11,07/22/2013,5.05,NS,58,NS,1,NS,2.0,Dry,,,,,
,E14,07/22/2013,4.50,4.30,14,NS,2,NS,3.0,Dry,,,,,
,E15,07/22/2013,4.97,4.99,340,NS,6,NS,2.0,Dry,,,,,
,E2,07/22/2013,5.17,5.23,62,NS,7,NS,3.0,Dry,,,,,
,E4,07/22/2013,4.70,4.43,13,NS,12,NS,2.5,Dry,,,,,
,E6,07/22/2013,4.77,4.49,69,NS,1,NS,3.0,Dry,,,,,
,E7,07/22/2013,4.94,3.98,44,NS,2,NS,3.0,Dry,,,,,
,E8,07/22/2013,4.54,2.98,57,NS,2,NS,4.0,Dry,,,,,
,FB1,07/22/2013,4.80,4.82,560,NS,21,NS,2.5,Dry,,,,,
,FLC1,07/22/2013,3.67,3.61,2700,NS,52,NS,2.0,Dry,,,,,
,FLC2,07/22/2013,4.38,4.40,276,NS,76,NS,2.0,Dry,,,,,
,H3,07/22/2013,4.68,4.79,39,NS,9,NS,1.5,Dry,,,,,
,HC1,07/22/2013,2.39,NS,322,NS,78,NS,NS,Dry,,,,,
,HC2,07/22/2013,1.75,NS,2,NS,2,NS,NS,Dry,,,,,
,LN1,07/22/2013,6.08,NS,51,NS,2,NS,2.0,Dry,,,,,
,N1,07/22/2013,5.52,4.98,44,NS,4,NS,1.5,Dry,,,,,
,N3B,07/22/2013,5.32,4.91,20,NS,3,NS,1.5,Dry,,,,,
,N4,07/22/2013,5.10,4.91,33,NS,12,NS,1.5,Dry,,,,,
,N5,07/22/2013,5.31,5.28,45,NS,45,NS,2.0,Dry,,,,,
,SP1,07/22/2013,4.00,NS,168,NS,44,NS,NS,Dry,,,,,
,CIC2,07/18/2013,7.26,NS,20000,NS,8,NS,NS,Dry,,,,,
,F1,07/18/2013,5.50,NS,430,NS,2,NS,NS,Dry,,,,,
,F5,07/18/2013,8.77,NS,46,NS,2,NS,NS,Dry,,,,,
,GC3,07/18/2013,0.54,NS,2200,NS,440,NS,NS,Dry,,,,,
,GC4,07/18/2013,0.18,0.12,60000,5600,6000,490,NS,Dry,,,,,
,GC5,07/18/2013,2.62,1.18,3000,2000,172,330,NS,Dry,,,,,
,GC6,07/18/2013,5.50,2.65,232,204,28,40,NS,Dry,,,,,
,J14,07/18/2013,4.10,NS,42,NS,2,NS,NS,Dry,,,,,
,J16,07/18/2013,7.83,NS,8,NS,2,NS,NS,Dry,,,,,
,BB2,07/17/2013,9.50,NS,3300,NS,1,NS,1.5,Dry,,,,,
,BB4,07/17/2013,4.57,5.70,600,NS,1,NS,1.5,Dry,,,,,
,CIC3,07/17/2013,11.03,8.98,2400,NS,7,NS,2.0,Dry,,,,,
,GB1,07/17/2013,8.65,7.98,30,NS,4,NS,4.0,Dry,,,,,
,J1,07/17/2013,7.72,7.54,3,NS,1,NS,3.5,Dry,,,,,
,J10,07/17/2013,10.17,9.55,5,NS,1,NS,2.0,Dry,,,,,
,J11,07/17/2013,10.74,9.56,2,NS,1,NS,3.0,Dry,,,,,
,J12,07/17/2013,11.75,3.50,51,NS,1,NS,2.0,Dry,,,,,
,J2,07/17/2013,10.35,6.49,3,NS,1,NS,1.0,Dry,,,,,
,J3,07/17/2013,12.48,7.48,5,NS,1,NS,1.5,Dry,,,,,
,J5,07/17/2013,8.58,8.53,21,NS,1,NS,2.0,Dry,,,,,
,J7,07/17/2013,6.57,5.40,1500,NS,1,NS,2.0,Dry,,,,,
,J8,07/17/2013,8.44,7.50,42,NS,1,NS,1.5,Dry,,,,,
,J9A,07/17/2013,7.13,6.83,22,NS,1,NS,2.0,Dry,,,,,
,N16,07/17/2013,7.92,7.42,1,NS,1,NS,16.0,Dry,,,,,
,N9,07/17/2013,7.15,7.29,62,NS,1,NS,5.0,Dry,,,,,
,N9A,07/17/2013,7.58,7.63,1,NS,1,NS,5.0,Dry,,,,,
,PB2,07/17/2013,14.14,14.86,39,NS,1,NS,1.5,Dry,,,,,
,PB3,07/17/2013,14.34,NS,16,NS,1,NS,1.5,Dry,,,,,
,SP2,07/17/2013,10.23,NS,60,NS,1,NS,1.0,Dry,,,,,
,E2,07/16/2013,5.42,6.02,177,NS,2,NS,3.0,Dry,,,,,
,N1,07/16/2013,5.87,4.97,2,NS,4,NS,1.5,Dry,,,,,
,N3B,07/16/2013,6.59,5.14,168,NS,4,NS,1.5,Dry,,,,,
,N4,07/16/2013,6.71,5.25,440,NS,22,NS,2.0,Dry,,,,,
,N5,07/16/2013,6.93,5.24,200,NS,24,NS,2.0,Dry,,,,,
,N6,07/16/2013,6.01,5.67,575,NS,10,NS,2.5,Dry,,,,,
,N7,07/16/2013,6.16,5.63,1180,NS,44,NS,3.5,Dry,,,,,
,N8,07/16/2013,6.20,6.87,685,NS,14,NS,3.5,Dry,,,,,
,NC0,07/16/2013,10.30,10.22,310,200,12,8,1.0,Dry,,,,,
,NC1,07/16/2013,6.01,2.65,128,80,12,12,1.5,Dry,,,,,
,NC2,07/16/2013,6.27,7.24,100,108,10,16,2.0,Dry,,,,,
,NC3,07/16/2013,6.41,7.04,128,112,4,4,1.5,Dry,,,,,
,AC1,07/15/2013,6.70,NS,156000,NS,60,NS,NS,Dry,,,,,
,BR1,07/15/2013,5.82,NS,3000,NS,30,NS,NS,Dry,,,,,
,BR3,07/15/2013,7.01,NS,3800,NS,1200,NS,NS,Dry,,,,,
,BR5,07/15/2013,8.80,NS,104,NS,7,NS,2.5,Dry,,,,,
,E10,07/15/2013,6.66,4.69,13,NS,1,NS,4.0,Dry,,,,,
,E11,07/15/2013,8.21,NS,44,NS,1,NS,2.5,Dry,,,,,
,E14,07/15/2013,4.70,4.71,48,NS,1,NS,3.0,Dry,,,,,
,E15,07/15/2013,8.61,7.83,580,NS,27,NS,1.5,Dry,,,,,
,E2,07/15/2013,4.85,4.73,22,NS,4,NS,3.5,Dry,,,,,
,E4,07/15/2013,5.07,5.07,36,NS,3,NS,3.0,Dry,,,,,
,E6,07/15/2013,4.70,4.80,6,NS,1,NS,2.0,Dry,,,,,
,E7,07/15/2013,4.60,5.01,29,NS,1,NS,3.5,Dry,,,,,
,E8,07/15/2013,6.29,5.08,9,NS,1,NS,3.0,Dry,,,,,
,FB1,07/15/2013,5.49,5.50,198,NS,7,NS,2.0,Dry,,,,,
,FLC1,07/15/2013,4.11,3.97,5400,NS,117,NS,1.5,Dry,,,,,
,FLC2,07/15/2013,6.51,6.31,3800,NS,30,NS,1.5,Dry,,,,,
,H3,07/15/2013,6.12,6.01,56,NS,30,NS,1.5,Dry,,,,,
,HC1,07/15/2013,1.80,NS,514,NS,320,NS,NS,Dry,,,,,
,HC2,07/15/2013,8.68,NS,78,NS,2,NS,NS,Dry,,,,,
,LN1,07/15/2013,NS,NS,NS,NS,NS,NS,NS,Dry,,,,,
,N1,07/15/2013,6.77,5.02,55,NS,1,NS,1.5,Dry,,,,,
,N3B,07/15/2013,6.96,5.34,192,NS,3,NS,2.0,Dry,,,,,
,N4,07/15/2013,6.59,5.36,800,NS,46,NS,2.0,Dry,,,,,
,N5,07/15/2013,6.36,5.61,51,NS,1,NS,3.0,Dry,,,,,
,SP1,07/15/2013,9.10,NS,100,NS,20,NS,NS,Dry,,,,,
,CIC2,07/11/2013,7.75,NS,47000,NS,410,NS,NS,Dry,,,,,
,F1,07/11/2013,5.27,NS,2000,NS,1170,NS,NS,Dry,,,,,
,F5,07/11/2013,6.42,NS,2000,NS,340,NS,NS,Dry,,,,,
,GC3,07/11/2013,0.10,0.20,200000,200000,20000,20000,NS,Dry,,,,,
,GC4,07/11/2013,0.12,0.27,200000,200000,20000,6400,NS,Dry,,,,,
,GC5,07/11/2013,0.03,0.72,200000,26000,20000,5700,NS,Dry,,,,,
,GC6,07/11/2013,2.07,3.72,37000,23000,12300,5800,NS,Dry,,,,,
,J14,07/11/2013,5.57,NS,6,NS,2,NS,NS,Dry,,,,,
,J16,07/11/2013,7.52,NS,5,NS,2,NS,NS,Dry,,,,,
,N3C,07/11/2013,NS,NS,50,NS,3,NS,NS,Dry,,,,,
,G2,07/10/2013,7.18,5.78,4000,NS,830,NS,3.0,Wet,,,,,
,K1,07/10/2013,6.21,5.92,480,NS,60,NS,4.0,Dry,,,,,
,K2,07/10/2013,6.17,5.80,35,NS,2,NS,4.0,Dry,,,,,
